Traveling Repairman Problem (TRP) Instances based on uniform distribution. Designed by Amir Salehipour, University of Antwerp, 2006.
Number-of-machines: 500
Lowest range: 0
Highest range: 500

No.	x-Coor	y-Coor
0	321	246
1	43	437
2	148	335
3	75	435
4	422	81
5	28	317
6	114	320
7	408	274
8	272	275
9	176	295
10	79	222
11	303	303
12	492	353
13	257	23
14	207	218
15	232	99
16	371	391
17	208	221
18	259	253
19	172	285
20	366	29
21	72	339
22	119	466
23	334	349
24	155	306
25	18	30
26	382	426
27	452	272
28	257	302
29	404	427
30	4	179
31	137	461
32	212	90
33	417	246
34	17	112
35	296	7
36	329	6
37	269	188
38	300	124
39	105	248
40	489	229
41	457	163
42	422	115
43	55	143
44	15	173
45	84	324
46	38	284
47	52	467
48	104	193
49	246	410
50	355	239
51	87	307
52	324	100
53	478	404
54	157	422
55	460	380
56	164	494
57	263	8
58	389	345
59	73	160
60	160	407
61	104	421
62	315	140
63	286	317
64	71	253
65	163	438
66	222	417
67	327	465
68	128	102
69	452	358
70	202	443
71	277	236
72	338	257
73	98	203
74	489	123
75	108	145
76	353	145
77	162	251
78	356	303
79	286	289
80	402	26
81	24	386
82	79	379
83	436	344
84	286	7
85	333	249
86	467	221
87	76	382
88	433	374
89	15	216
90	443	410
91	401	496
92	20	234
93	344	178
94	199	287
95	142	240
96	152	471
97	77	133
98	407	314
99	478	381
100	105	12
101	154	103
102	496	246
103	16	465
104	138	407
105	457	345
106	488	121
107	335	192
108	355	223
109	128	391
110	398	57
111	85	105
112	143	251
113	460	392
114	201	361
115	153	94
116	162	17
117	339	274
118	351	458
119	398	209
120	405	118
121	257	211
122	376	123
123	433	288
124	313	364
125	384	409
126	22	29
127	484	396
128	461	230
129	201	199
130	470	116
131	307	76
132	297	125
133	200	445
134	109	253
135	162	415
136	455	476
137	139	269
138	376	235
139	358	419
140	119	111
141	371	80
142	155	77
143	353	205
144	458	477
145	222	421
146	241	124
147	423	1
148	115	145
149	443	128
150	362	478
151	391	462
152	272	149
153	219	298
154	272	233
155	415	295
156	262	124
157	239	78
158	398	23
159	341	200
160	252	264
161	331	253
162	55	386
163	126	121
164	489	85
165	164	160
166	217	434
167	307	311
168	108	12
169	2	407
170	362	342
171	48	209
172	495	264
