Traveling Repairman Problem (TRP) Instances based on uniform distribution. Designed by Amir Salehipour, University of Antwerp, 2006.
Number-of-machines: 500
Lowest range: 0
Highest range: 500

No.	x-Coor	y-Coor
0	324	133
1	21	375
2	109	227
3	40	466
4	233	130
5	107	130
6	74	342
7	74	5
8	375	409
9	219	254
10	401	23
11	265	73
12	230	204
13	135	480
14	198	29
15	91	462
16	265	97
17	144	314
18	316	196
19	371	245
20	157	361
21	37	75
22	233	299
23	159	105
24	323	354
25	403	497
26	236	491
27	451	216
28	267	487
29	241	398
30	430	290
31	200	190
32	239	244
33	383	407
34	47	139
35	145	87
36	206	277
37	233	255
38	76	27
39	458	492
40	134	50
41	313	128
42	203	167
43	196	141
44	82	55
45	123	85
46	60	243
47	68	127
48	115	88
49	322	33
50	290	214
51	18	154
52	20	83
53	205	272
54	427	185
55	114	361
56	342	18
57	8	97
58	82	340
59	255	206
60	230	373
61	17	462
62	449	432
63	191	418
64	91	159
65	495	210
66	113	342
67	347	498
68	66	1
69	412	368
70	183	201
71	471	299
72	311	297
73	500	492
74	229	65
75	88	158
76	92	419
77	110	90
78	35	166
79	265	93
80	194	2
81	391	100
82	161	213
83	193	61
84	141	268
85	269	425
86	323	266
87	80	286
88	231	438
89	253	44
90	79	164
91	357	136
92	379	189
93	42	174
94	336	20
95	191	77
96	279	178
97	451	1
98	159	280
99	319	178
100	369	136
101	144	465
102	402	338
103	193	189
104	120	13
105	187	123
106	144	222
107	427	167
108	130	192
109	408	57
110	446	334
111	72	183
112	28	265
113	70	355
114	408	261
115	194	73
116	202	374
117	356	154
118	54	140
119	264	268
120	326	104
121	172	241
122	16	92
123	366	173
124	209	454
125	254	221
126	38	216
127	216	117
128	452	355
129	96	244
130	289	143
131	485	361
132	420	265
133	180	294
134	492	162
135	451	174
136	22	313
137	33	50
138	364	392
139	447	463
140	312	17
141	81	293
142	363	35
143	132	473
144	391	56
145	329	389
146	259	176
147	68	47
148	132	109
149	342	332
150	6	157
151	118	446
152	213	255
153	46	342
154	434	6
155	144	238
156	461	439
157	342	37
158	250	430
159	33	238
160	10	491
161	24	155
162	354	376
163	18	27
164	275	220
165	21	352
166	463	146
167	326	17
168	229	62
169	443	51
170	52	81
171	135	89
172	7	291
173	442	359
174	107	304
175	335	289
176	307	300
177	388	44
178	189	25
179	114	88
180	113	430
181	352	81
182	310	415
183	346	208
184	230	380
185	408	251
186	122	34
187	301	498
188	129	164
189	243	305
190	420	324
191	158	391
192	103	137
193	81	201
194	458	170
195	339	408
196	239	85
197	419	386
198	72	15
199	147	231
200	203	373
201	76	155
202	124	44
203	226	339
204	334	160
205	55	64
206	251	426
207	324	204
208	50	174
209	216	410
210	429	125
211	379	54
212	75	46
213	262	274
214	351	263
215	403	190
216	464	219
217	39	119
218	120	56
219	197	374
220	456	400
221	146	462
222	243	309
223	359	276
224	129	96
225	361	97
226	452	467
227	122	485
228	369	192
229	374	393
230	329	241
231	492	78
232	156	111
233	339	139
234	246	284
235	204	257
236	160	19
237	234	467
238	115	439
239	491	46
240	146	105
241	34	328
242	454	43
243	161	50
244	198	416
245	199	31
246	264	298
247	493	280
248	251	260
249	472	351
250	218	203
251	442	33
252	436	168
253	490	190
254	165	46
255	151	343
256	238	418
257	209	309
258	439	461
259	290	490
260	469	125
261	137	119
262	493	49
263	191	71
264	49	390
265	388	32
266	332	58
267	306	137
268	103	13
269	41	379
270	270	128
271	476	388
272	368	269
273	311	389
274	492	97
