Traveling Repairman Problem (TRP) Instances based on uniform distribution. Designed by Amir Salehipour, University of Antwerp, 2006.
Number-of-machines: 500
Lowest range: 0
Highest range: 500

No.	x-Coor	y-Coor
0	493	271
1	466	333
2	27	357
3	491	384
4	61	491
5	484	394
6	18	282
7	244	355
8	13	361
9	201	235
10	100	450
11	290	195
12	179	455
13	220	60
14	137	356
15	379	446
16	54	401
17	301	155
18	50	384
19	409	268
20	98	4
21	485	35
22	392	89
23	75	488
24	85	186
25	272	395
26	482	292
27	88	458
28	19	239
29	367	384
30	99	491
31	442	233
32	116	388
33	484	177
34	247	78
35	258	54
36	339	172
37	219	375
38	471	376
39	181	150
40	9	126
41	479	204
42	249	480
43	348	344
44	464	289
45	474	38
46	434	419
47	405	484
48	292	19
49	282	224
50	263	128
51	103	173
52	120	114
53	457	228
54	436	225
55	443	323
56	469	257
57	219	90
58	243	113
59	392	10
60	168	265
61	195	189
62	266	385
63	158	156
64	335	157
65	226	325
66	136	46
67	25	8
68	416	26
69	234	113
70	359	45
71	257	440
72	288	231
73	159	184
74	196	121
75	60	65
76	429	401
77	448	206
78	113	462
79	106	159
80	140	245
81	113	214
82	293	176
83	121	393
84	344	183
85	352	250
86	202	73
87	37	388
88	432	282
89	229	320
90	230	260
91	205	72
92	183	11
93	417	163
94	384	52
95	169	356
96	242	304
97	7	326
98	52	190
99	2	119
100	162	437
101	378	63
102	319	375
103	211	7
104	4	218
105	124	36
106	359	116
107	198	46
108	8	487
109	51	333
110	377	384
111	283	64
112	316	433
113	237	299
114	121	86
115	295	428
116	268	220
117	144	179
118	453	345
119	222	91
120	252	427
121	305	71
122	486	102
123	422	457
124	123	298
125	67	196
126	280	16
127	400	53
128	178	308
129	397	476
130	99	191
131	145	14
132	200	40
133	249	429
134	239	205
135	31	385
136	61	375
137	1	370
138	407	459
139	281	226
140	386	492
141	446	434
142	174	334
143	488	46
144	284	184
145	346	402
146	477	161
147	210	28
148	138	484
149	56	345
150	202	4
151	113	88
152	458	106
153	204	78
154	307	257
155	189	229
156	297	196
157	433	431
158	28	52
159	30	217
160	232	395
161	211	324
162	136	480
163	164	70
164	402	218
165	196	164
166	257	120
167	458	354
168	111	243
169	173	47
170	260	393
171	80	293
172	497	114
173	42	276
174	204	212
175	23	197
176	261	351
177	382	195
178	345	458
179	197	196
180	452	484
181	63	326
182	210	260
183	73	287
184	328	485
185	430	327
186	234	93
187	401	200
188	267	27
189	51	260
190	453	185
191	484	68
192	247	43
193	17	168
194	267	237
195	15	412
196	389	104
197	317	473
198	260	458
199	479	447
200	57	112
201	267	176
202	86	411
203	115	185
204	27	298
205	2	376
206	418	168
207	440	364
208	211	37
209	38	102
210	454	283
211	340	181
212	456	478
213	387	452
214	492	77
215	216	346
216	390	479
217	238	53
218	64	228
219	203	435
220	340	363
221	206	323
222	132	188
223	439	74
224	313	479
225	133	56
226	350	393
227	408	417
228	35	83
229	462	311
230	386	306
231	336	447
232	54	22
233	165	119
234	305	256
235	158	91
236	409	240
237	237	0
238	17	100
239	41	140
240	352	94
241	257	294
242	288	191
243	471	486
244	148	475
245	2	302
246	310	165
247	407	170
248	422	252
249	133	240
250	339	31
251	491	247
252	76	24
253	435	12
254	388	86
255	322	457
256	270	182
257	127	284
258	491	129
259	299	209
260	461	288
261	229	380
262	23	500
263	16	386
264	5	262
265	495	485
266	85	421
267	228	450
268	328	388
269	407	165
270	450	157
271	376	371
272	149	125
273	229	196
274	76	488
275	175	360
276	275	234
277	132	204
278	176	486
279	261	418
280	454	220
281	369	125
282	353	119
283	411	200
284	286	83
285	24	470
286	297	153
287	310	185
