Traveling Repairman Problem (TRP) Instances based on uniform distribution. Designed by Amir Salehipour, University of Antwerp, 2006.
Number-of-machines: 500
Lowest range: 0
Highest range: 500

No.	x-Coor	y-Coor
0	390	148
1	69	267
2	401	226
3	81	227
4	314	259
5	213	19
6	230	56
7	433	301
8	252	318
9	350	348
10	482	216
11	297	385
12	333	492
13	332	134
14	198	41
15	309	165
16	213	169
17	412	369
18	147	493
19	275	138
20	178	169
21	105	73
22	75	415
23	430	309
24	45	24
25	362	272
26	271	329
27	29	456
28	389	310
29	55	41
30	445	310
31	231	443
32	72	51
33	274	104
34	418	416
35	307	116
36	90	183
37	446	3
38	120	185
39	159	239
40	232	76
41	250	325
42	410	185
43	148	13
44	49	124
45	358	494
46	196	141
47	238	142
48	140	395
49	481	124
50	383	113
51	449	472
52	244	342
53	237	434
54	118	236
55	128	185
56	152	83
57	314	228
58	357	36
59	26	62
60	422	235
61	467	438
62	242	291
63	191	301
64	422	315
65	310	220
66	290	466
67	176	406
68	164	203
69	430	130
70	397	207
71	51	133
72	471	169
73	309	345
74	148	398
75	240	498
76	445	458
77	64	458
78	449	278
79	157	352
80	247	444
81	491	327
82	464	125
83	166	11
84	199	339
85	431	499
86	364	0
87	345	461
88	186	471
89	441	180
90	399	52
91	69	110
92	381	123
93	280	280
94	266	388
95	402	116
96	276	428
97	208	19
98	308	5
99	299	268
100	29	338
101	102	86
102	5	284
103	128	434
104	120	146
105	371	375
106	300	47
107	496	74
108	325	76
109	201	272
110	217	173
111	397	307
112	496	430
113	98	8
114	303	286
115	160	50
116	160	305
117	253	78
118	384	493
119	222	212
120	423	364
121	212	217
122	124	194
123	207	458
124	196	180
125	367	441
126	403	450
127	316	27
128	222	129
129	251	152
130	10	414
131	36	119
132	428	359
133	151	304
134	142	327
135	154	342
136	77	312
137	31	130
138	218	74
139	90	221
140	245	312
141	271	435
142	6	301
143	36	271
144	99	219
145	210	445
146	67	100
147	417	131
148	495	136
149	15	232
150	499	252
151	152	264
152	388	190
153	348	181
154	9	30
155	237	212
156	48	365
157	357	42
158	286	75
159	138	422
160	97	408
161	471	24
162	189	322
163	497	130
164	354	286
165	16	470
166	253	497
167	147	307
168	492	216
169	135	76
170	3	172
171	443	171
172	11	249
173	23	192
174	78	386
175	405	256
176	17	423
177	484	166
178	170	323
179	173	50
180	323	477
181	280	268
182	281	61
183	275	192
184	354	123
185	317	163
186	283	377
187	206	228
188	367	386
189	123	455
190	298	112
191	322	438
192	487	4
193	150	289
194	382	110
195	43	218
196	50	391
197	386	17
198	36	205
199	373	29
200	265	161
201	275	429
202	10	284
203	228	404
204	178	219
205	460	41
206	439	400
207	80	24
208	463	408
209	326	450
210	277	458
211	412	350
212	12	225
213	363	248
214	50	458
215	483	320
216	346	93
217	340	4
218	423	301
219	414	112
220	334	201
221	293	302
222	73	160
223	72	462
224	229	407
225	321	348
226	382	407
227	285	53
228	11	193
229	198	131
230	435	113
231	349	458
232	44	199
233	298	155
234	340	101
235	370	153
236	53	306
237	333	230
238	350	68
239	393	89
240	398	288
241	395	324
242	303	261
243	370	325
244	179	24
245	327	479
246	379	229
247	419	225
248	138	274
249	387	293
250	156	122
251	407	221
252	380	18
253	243	456
254	496	66
255	342	133
256	411	354
257	265	356
258	227	93
259	81	54
260	478	463
261	141	246
262	148	131
263	342	295
264	230	131
265	298	469
266	346	67
267	39	400
268	190	342
269	141	255
270	318	363
271	422	214
272	35	426
273	98	67
274	414	237
275	33	19
276	194	270
277	484	23
278	88	409
279	473	231
280	255	95
281	177	373
282	461	406
283	483	162
284	186	295
285	97	39
286	200	431
287	337	339
288	369	337
289	15	216
290	207	297
291	44	389
292	445	221
293	154	46
294	121	420
295	368	489
296	472	9
297	120	338
298	130	373
299	160	374
300	396	411
301	136	363
302	103	9
303	496	410
304	336	438
305	91	207
306	24	141
307	135	225
308	174	108
309	400	189
310	248	285
311	287	414
312	471	231
313	179	334
314	63	470
315	191	291
316	181	240
317	234	421
318	68	102
319	10	216
320	190	94
321	353	82
322	363	401
323	32	478
324	155	238
325	425	466
326	49	392
327	193	242
328	169	135
329	358	476
330	46	462
331	404	59
332	227	346
333	319	51
334	214	480
335	194	440
336	11	186
337	282	23
338	299	477
339	162	489
340	487	435
341	386	35
342	182	393
343	253	99
344	310	110
345	114	17
346	442	382
347	329	214
348	48	311
349	277	227
350	235	178
351	65	153
352	210	113
353	311	355
354	485	33
355	157	489
356	101	35
357	392	192
358	380	208
359	335	2
360	470	61
361	357	351
362	194	26
363	196	185
364	487	230
365	442	67
366	408	498
367	345	318
368	24	287
369	328	43
370	153	1
371	350	103
372	252	394
373	7	373
374	459	19
375	12	360
376	48	408
377	452	12
378	324	459
379	443	288
380	215	216
381	104	327
382	85	8
383	457	288
384	18	136
385	172	191
386	113	74
387	279	342
388	27	382
389	245	156
390	310	278
391	60	471
392	275	88
393	213	177
394	429	8
395	208	234
396	232	395
397	4	407
398	196	39
399	28	306
400	86	104
401	137	45
402	251	216
403	184	112
404	337	383
405	76	260
406	403	200
407	457	24
408	208	52
409	411	161
410	187	268
411	332	120
412	365	412
413	340	344
414	251	190
415	389	7
416	450	150
417	468	492
418	36	154
419	8	206
420	425	300
421	421	44
422	285	265
423	384	98
424	234	269
425	269	421
426	353	100
427	361	437
428	269	426
429	258	318
430	336	325
431	73	416
432	159	250
433	365	58
434	10	379
435	398	310
436	360	47
437	157	8
438	83	221
439	227	165
440	65	220
441	462	54
442	259	128
443	44	65
444	428	109
445	361	150
446	116	73
447	317	449
448	92	395
449	481	412
450	295	152
451	205	499
452	39	58
453	110	291
454	0	79
455	75	84
456	245	404
457	120	299
458	317	244
459	331	275
460	153	153
461	203	299
462	336	329
463	59	412
464	455	91
465	420	360
466	92	495
467	480	240
468	188	281
469	62	175
470	321	118
471	216	108
472	143	336
473	325	33
474	17	105
475	377	230
476	84	264
477	293	366
478	315	255
479	443	1
480	282	361
481	243	353
482	180	198
483	479	390
484	362	178
485	249	80
486	404	381
487	148	379
488	459	46
489	111	275
490	425	133
491	39	481
492	189	162
493	92	95
494	455	277
495	314	305
496	436	241
497	460	480
498	414	317
499	163	197
500	441	230
