Traveling Repairman Problem (TRP) Instances based on uniform distribution. Designed by Amir Salehipour, University of Antwerp, 2006.
Number-of-machines: 500
Lowest range: 0
Highest range: 500

No.	x-Coor	y-Coor
0	199	226
1	331	193
2	112	1
3	164	127
4	311	494
5	130	245
6	356	333
7	169	9
8	246	119
9	448	282
10	77	251
11	432	393
12	413	147
13	315	192
14	177	358
15	221	234
16	167	351
17	410	486
18	499	488
19	424	189
20	72	441
21	392	282
22	374	84
23	420	9
24	218	107
25	307	111
26	220	386
27	6	245
28	111	358
29	51	17
30	209	432
31	398	266
32	118	184
33	388	493
34	498	375
35	279	86
36	474	26
37	48	208
38	15	107
39	428	12
40	359	58
41	370	60
42	318	202
43	392	93
44	31	283
45	16	37
46	7	164
47	238	392
48	22	442
49	250	391
50	205	494
51	354	65
52	398	234
53	274	122
54	99	68
55	322	253
56	85	350
57	125	282
58	39	322
59	348	286
60	247	319
61	143	79
62	211	258
63	254	202
64	240	164
65	494	308
66	360	258
67	40	79
68	116	374
69	258	81
70	86	210
71	499	173
72	201	189
73	80	383
74	191	446
75	398	377
76	226	193
77	380	425
78	101	497
79	225	487
80	23	222
81	134	326
82	341	156
83	495	281
84	289	88
85	208	92
86	78	355
87	118	415
88	406	110
89	256	421
90	223	353
91	331	123
92	325	458
93	191	310
94	99	241
95	193	241
96	14	314
97	201	481
98	166	255
99	140	29
100	469	344
101	343	116
102	316	401
103	106	323
104	285	474
105	192	409
106	225	398
107	204	483
108	291	496
109	54	421
110	267	428
111	468	160
112	245	467
113	238	261
114	496	200
115	164	384
116	100	436
117	401	68
118	184	327
119	156	448
120	319	473
121	441	311
122	426	18
123	337	118
124	263	17
125	464	399
126	308	76
127	125	147
128	141	35
129	309	108
130	130	216
131	21	110
132	15	490
133	135	314
134	203	189
135	224	41
136	374	125
137	72	45
138	198	224
139	316	394
140	270	60
141	432	338
142	66	279
143	4	304
144	15	201
145	489	416
146	11	104
147	430	172
148	438	457
149	313	176
150	38	120
151	34	57
152	211	276
153	168	483
154	52	108
155	494	379
156	232	491
157	484	284
158	23	210
159	212	438
160	71	476
161	372	33
162	219	245
163	375	243
164	484	118
165	218	426
166	494	333
167	75	156
168	479	103
169	332	448
170	139	339
171	488	346
172	458	4
173	161	238
174	306	121
175	119	59
176	406	198
177	64	260
178	478	96
179	108	193
180	159	82
181	150	291
182	14	117
183	102	197
184	220	107
185	178	219
186	253	163
187	183	269
188	149	122
189	20	154
190	179	339
191	363	380
192	5	36
193	190	352
194	149	193
195	145	101
196	358	285
197	424	452
198	185	341
199	134	246
200	365	120
201	337	26
202	326	407
203	226	325
204	397	195
205	135	437
206	48	274
207	348	317
208	244	483
209	389	14
210	237	152
211	267	245
212	370	492
213	370	41
214	232	451
215	457	70
216	235	301
217	458	52
218	433	473
219	33	396
220	184	403
221	94	446
222	460	410
223	242	490
224	392	364
225	315	408
226	385	165
227	23	108
228	370	296
229	336	144
230	24	473
231	123	140
232	43	138
233	202	436
234	288	343
235	284	66
236	383	252
237	1	496
238	101	311
239	478	221
240	105	330
241	141	146
242	378	1
243	224	376
244	426	118
245	183	300
246	66	7
247	449	131
248	392	447
249	248	265
250	245	77
251	425	122
252	257	77
253	476	351
254	300	118
255	258	35
256	432	360
257	50	296
258	143	11
259	451	436
260	499	207
261	288	2
262	7	236
263	18	419
264	276	370
265	291	84
266	302	313
267	167	55
268	459	42
269	154	230
270	25	52
271	46	161
272	313	263
273	246	377
274	244	121
275	47	382
276	436	140
277	45	195
278	136	418
279	176	85
280	80	380
281	39	389
282	93	266
283	488	57
284	34	138
285	186	306
286	384	410
287	73	30
288	76	174
289	446	362
290	389	335
291	122	9
292	478	323
293	363	278
294	383	391
295	40	411
296	77	277
297	217	129
298	397	231
299	130	26
300	419	185
301	239	202
302	129	69
303	336	279
304	444	58
305	383	176
306	424	238
307	52	314
308	254	488
309	166	102
310	316	68
311	487	385
312	435	188
313	68	206
314	130	80
315	102	61
316	437	329
317	495	499
318	148	483
319	98	244
320	25	205
321	305	199
322	338	490
323	478	498
324	287	199
325	393	473
326	147	445
327	164	195
328	209	71
329	346	477
330	351	263
331	178	465
332	306	48
333	152	226
334	472	184
335	386	466
336	322	237
337	477	264
338	260	330
339	307	467
340	488	345
341	2	147
342	227	91
343	481	235
344	347	208
345	325	250
346	259	309
347	397	244
348	133	143
349	423	369
350	274	282
351	494	191
352	227	102
353	178	154
354	457	77
355	212	328
356	160	142
357	462	337
358	47	157
359	114	100
360	184	213
361	292	286
362	193	324
363	65	107
364	416	249
365	38	365
366	365	466
367	481	365
368	24	76
369	205	109
370	341	125
371	130	391
372	494	139
373	261	206
374	241	371
375	5	90
376	451	27
377	50	301
378	133	493
379	253	467
380	42	323
381	242	105
382	198	4
383	172	140
384	384	265
385	367	319
386	462	449
387	266	170
388	76	208
389	402	371
390	81	37
391	362	206
392	266	417
393	418	463
394	200	79
395	298	439
396	291	156
397	294	433
398	367	239
399	158	367
400	374	100
401	493	431
402	10	100
403	88	382
404	378	52
405	403	404
406	481	40
407	159	153
408	137	481
409	231	392
410	156	422
411	300	340
412	333	363
413	470	145
414	105	95
415	294	106
416	446	342
417	425	41
418	318	209
419	332	447
420	267	201
421	297	327
422	495	343
423	134	341
424	466	143
425	339	164
426	402	442
427	129	194
428	226	388
429	63	492
430	287	73
431	203	114
432	447	82
433	20	201
434	357	483
435	498	489
436	497	15
437	134	118
438	318	484
439	291	380
440	42	157
441	108	306
442	481	136
443	418	224
444	423	5
445	380	177
446	429	251
447	270	356
448	112	235
449	152	414
450	240	209
451	353	333
452	215	178
453	480	205
454	285	83
455	402	84
456	47	104
457	419	298
458	76	79
459	66	359
460	265	313
461	242	357
462	185	288
463	151	497
464	69	46
465	211	138
466	222	252
467	428	10
468	458	207
469	414	473
470	374	336
471	1	473
472	53	393
473	170	75
474	12	425
475	236	229
476	484	242
477	490	141
478	354	419
479	262	406
480	334	91
481	101	282
482	196	53
483	21	251
484	152	444
485	33	257
486	200	17
487	390	266
488	22	262
489	273	22
490	252	405
491	361	168
492	202	49
493	477	91
494	371	458
495	289	157
496	315	269
497	243	211
498	197	133
499	195	492
500	116	61
