Traveling Repairman Problem (TRP) Instances based on uniform distribution. Designed by Amir Salehipour, University of Antwerp, 2006.
Number-of-machines: 500
Lowest range: 0
Highest range: 500

No.	x-Coor	y-Coor
0	20	221
1	488	496
2	43	441
3	132	159
4	256	240
5	288	428
6	50	114
7	211	54
8	379	331
9	478	431
10	430	470
11	160	154
12	262	83
13	177	497
14	175	141
15	248	150
16	324	256
17	52	277
18	350	355
19	14	238
20	34	274
21	339	38
22	249	466
23	193	348
24	223	285
25	171	164
26	368	38
27	445	433
28	214	275
29	221	233
30	185	496
31	411	323
32	259	254
33	155	150
34	258	339
35	72	141
36	294	500
37	404	348
38	133	416
39	420	286
40	498	361
41	240	40
42	64	265
43	450	464
44	177	131
45	171	50
46	47	9
47	453	302
48	447	475
49	146	191
50	164	324
51	132	9
52	240	429
53	69	217
54	244	463
55	22	103
56	117	451
57	136	330
58	331	340
59	230	207
60	396	46
61	469	253
62	468	187
63	480	397
64	88	443
65	78	365
66	295	260
67	477	121
68	155	339
69	128	398
70	453	121
71	82	180
72	69	212
73	13	197
74	308	470
75	292	263
76	191	182
77	255	41
78	483	51
79	49	55
80	461	446
81	208	31
82	204	109
83	341	401
84	399	275
85	73	33
86	457	419
87	133	36
88	421	66
89	229	192
90	462	376
91	99	374
92	463	463
93	377	0
94	453	139
95	173	366
96	422	41
97	495	435
98	272	350
99	412	409
100	412	45
101	102	155
102	284	405
103	165	329
104	319	201
105	345	259
106	91	295
107	63	423
108	188	84
109	383	109
110	68	5
111	317	60
112	407	48
113	100	216
114	210	478
115	330	348
116	208	224
117	116	186
118	287	138
119	119	361
120	487	71
121	124	230
122	317	479
123	52	433
124	424	0
125	25	236
126	349	218
127	399	9
128	427	54
129	389	403
130	57	4
131	189	62
132	384	152
133	219	442
134	151	195
135	389	73
136	226	395
137	34	331
138	94	197
139	387	67
140	302	436
141	258	141
142	141	362
143	289	223
144	74	412
145	430	416
146	178	453
147	37	36
148	113	436
149	216	127
150	384	169
151	325	45
152	417	158
153	244	177
154	202	232
155	341	129
156	37	380
157	241	473
158	120	37
159	313	354
160	17	238
161	496	64
162	268	367
163	372	392
164	145	448
165	119	336
166	327	168
167	225	2
168	17	112
169	127	272
170	249	383
171	140	65
172	417	87
173	335	274
174	288	359
175	248	195
176	3	416
177	60	49
178	350	304
179	150	398
180	309	324
181	139	55
182	147	315
183	345	305
184	64	271
185	261	13
186	172	467
187	466	461
188	312	76
189	105	474
190	477	460
191	324	179
192	357	96
193	301	462
194	274	336
195	275	458
196	14	467
197	194	161
198	339	251
199	392	458
200	170	418
201	424	186
202	235	314
203	450	41
204	167	135
205	318	397
206	346	487
207	225	381
208	483	191
209	100	284
210	219	52
211	108	120
212	244	47
213	402	422
214	225	129
215	26	105
216	30	101
217	98	470
218	32	269
219	179	174
220	7	313
221	446	253
222	382	103
223	88	14
224	363	383
225	41	389
226	192	56
227	461	70
228	63	497
229	86	493
230	459	120
231	360	31
232	413	133
233	471	431
234	484	195
235	191	367
236	434	429
237	161	146
238	401	485
239	4	433
240	55	117
241	411	41
242	28	467
243	100	136
244	113	17
245	272	426
246	19	411
247	461	161
248	168	91
249	429	30
250	339	469
251	480	267
252	130	64
253	342	71
254	47	328
255	14	135
256	199	105
257	200	392
258	390	422
259	244	286
260	114	73
261	187	157
262	212	203
263	348	62
264	223	321
265	66	113
266	175	485
267	490	164
268	354	67
269	69	411
270	292	342
271	115	255
272	9	324
273	102	487
274	270	70
275	64	130
276	364	396
277	264	18
278	176	213
279	495	440
280	81	433
281	176	423
282	398	151
283	120	486
284	442	52
285	124	441
286	434	251
287	257	71
288	280	17
289	13	262
290	488	79
291	186	417
292	238	482
293	137	228
294	374	175
295	326	142
296	327	302
297	257	89
298	241	392
299	223	304
300	310	399
301	494	327
302	104	297
303	342	0
304	385	191
305	34	43
306	190	131
307	188	37
308	191	94
309	145	399
310	97	338
311	222	157
312	121	70
313	11	132
314	265	149
315	101	328
316	450	252
317	369	126
318	255	236
319	226	101
320	272	122
321	466	45
322	352	424
323	102	22
324	255	260
325	329	31
326	467	464
327	15	112
328	203	143
329	343	464
330	360	375
331	15	410
332	435	22
333	141	284
334	174	340
335	217	72
336	472	349
337	317	376
338	279	171
339	412	42
340	42	273
341	433	18
342	432	336
343	489	278
344	391	194
345	359	388
346	245	44
347	174	41
348	414	386
349	407	139
350	472	396
351	77	253
352	90	177
353	295	34
354	102	101
355	55	411
356	238	192
357	405	142
358	267	247
359	383	63
360	79	160
361	370	96
362	465	141
363	243	353
364	114	286
365	466	419
366	90	209
367	21	124
368	311	177
369	312	407
370	281	460
371	422	80
372	112	343
373	394	76
374	79	10
375	388	18
376	243	247
377	391	172
378	394	170
379	339	121
380	341	429
381	318	242
382	297	97
383	218	305
384	398	186
385	484	274
386	105	7
387	358	143
388	8	315
389	255	385
390	298	450
391	150	335
392	432	422
393	137	90
394	236	148
395	32	257
396	480	289
397	170	119
398	189	394
399	288	59
400	192	306
401	129	303
402	190	19
403	159	334
404	348	466
405	44	23
406	188	411
407	266	344
408	279	422
409	30	215
410	19	110
411	347	315
412	492	104
413	430	449
414	191	452
415	306	286
416	112	404
417	269	57
418	480	287
419	75	27
420	135	416
421	21	336
422	335	250
423	286	19
424	490	246
425	192	303
426	102	104
427	259	492
428	417	379
429	209	22
430	57	135
431	299	30
432	155	114
433	128	485
434	248	118
435	310	239
436	447	53
437	150	59
438	158	342
439	216	472
440	353	161
441	450	0
442	173	197
443	199	121
444	374	385
445	322	21
446	367	325
447	248	474
448	396	335
449	135	428
450	94	335
451	20	125
452	442	29
453	96	320
454	401	74
455	12	456
456	230	198
457	332	342
458	246	468
459	50	181
460	59	156
461	287	17
462	31	420
463	87	441
464	490	232
465	420	120
466	448	278
467	314	480
468	355	264
469	228	135
470	139	353
471	84	366
472	66	156
473	72	258
474	164	13
475	147	286
476	246	495
477	324	472
478	286	332
479	202	397
480	167	235
481	318	182
482	66	299
483	255	244
484	499	442
485	120	412
486	272	99
487	295	237
488	380	97
489	106	64
490	98	446
491	280	195
492	289	468
493	358	239
494	198	489
495	433	446
496	237	40
497	366	128
498	34	269
499	359	492
500	267	12
