Traveling Repairman Problem (TRP) Instances based on uniform distribution. Designed by Amir Salehipour, University of Antwerp, 2006.
Number-of-machines: 500
Lowest range: 0
Highest range: 500

No.	x-Coor	y-Coor
0	191	133
1	12	300
2	275	238
3	229	236
4	172	59
5	355	231
6	168	335
7	121	482
8	249	119
9	96	369
10	287	23
11	495	327
12	465	267
13	112	379
14	262	29
15	316	445
16	81	376
17	332	326
18	344	286
19	235	19
20	141	22
21	392	220
22	251	380
23	269	196
24	114	78
25	344	379
26	91	294
27	44	354
28	84	124
29	436	106
30	339	477
31	105	184
32	18	167
33	445	169
34	372	221
35	283	79
36	79	174
37	80	107
38	83	350
39	125	340
40	19	418
41	447	334
42	37	219
43	392	198
44	121	137
45	69	70
46	207	34
47	113	137
48	211	3
49	478	72
50	259	473
51	204	44
52	230	407
53	365	184
54	411	132
55	151	156
56	368	52
57	290	202
58	343	269
59	254	335
60	263	365
61	463	42
62	184	376
63	433	145
64	258	214
65	75	229
66	43	51
67	96	243
68	227	444
69	204	199
70	120	192
71	74	86
72	456	221
73	275	405
74	368	491
75	111	449
76	91	192
77	85	243
78	226	258
79	425	254
80	151	453
81	395	290
82	402	43
83	324	211
84	97	334
85	74	350
86	237	74
87	386	278
88	467	495
89	317	317
90	111	12
91	211	424
92	75	333
93	419	350
94	430	15
95	216	211
96	269	205
97	112	355
98	158	113
99	16	184
100	254	456
101	465	290
102	431	400
103	347	82
104	478	271
105	350	269
106	214	36
107	64	348
108	76	331
109	463	492
110	34	56
111	197	467
112	383	281
113	416	481
114	270	5
115	69	101
116	6	15
117	384	124
118	9	372
119	480	49
120	455	276
121	320	39
122	455	344
123	450	12
124	346	55
125	231	252
126	417	371
127	23	177
128	156	320
129	13	174
130	341	39
131	142	105
132	48	47
133	353	411
134	420	267
135	75	436
136	255	62
137	193	364
138	258	299
139	411	411
140	26	203
141	253	163
142	97	28
143	119	200
144	139	292
145	124	396
146	111	117
147	163	41
148	469	413
149	409	162
150	254	441
151	187	202
152	126	12
153	445	431
154	184	337
155	258	242
156	151	303
157	76	215
158	236	172
159	172	94
160	276	491
161	486	61
162	462	215
163	323	460
164	246	304
165	106	344
166	241	330
167	137	10
168	206	335
169	74	380
170	437	477
171	64	405
172	142	209
173	259	350
174	132	27
175	135	125
176	400	43
177	352	37
178	420	389
179	80	112
180	249	238
181	13	374
182	251	446
183	12	224
184	23	71
185	88	305
186	358	312
187	171	4
188	315	103
189	380	461
190	228	396
191	228	259
192	235	399
193	489	143
194	146	273
195	157	453
196	237	63
197	214	123
198	296	380
199	164	413
200	499	86
201	14	254
202	433	17
203	184	345
204	373	496
205	30	397
206	105	157
207	436	165
208	397	339
209	182	154
210	445	78
211	43	141
212	359	454
213	311	415
214	28	302
215	210	349
216	442	73
217	393	227
218	286	341
219	475	440
220	413	228
221	320	459
222	484	269
223	10	218
224	390	472
225	231	295
226	262	97
227	492	39
228	157	413
229	417	28
230	240	458
231	34	7
232	53	55
233	283	176
234	183	114
235	182	500
236	420	465
237	370	401
238	230	269
239	466	494
240	111	236
241	449	247
242	183	195
243	25	209
244	61	271
245	166	193
246	364	173
247	286	64
248	424	384
249	256	8
250	29	243
251	207	441
252	271	203
253	322	429
254	345	270
255	86	271
256	347	393
257	169	143
258	434	321
259	428	421
260	394	188
261	204	94
262	475	352
263	379	401
264	38	238
265	402	83
