Traveling Repairman Problem (TRP) Instances based on uniform distribution. Designed by Amir Salehipour, University of Antwerp, 2006.
Number-of-machines: 500
Lowest range: 0
Highest range: 500

No.	x-Coor	y-Coor
0	362	185
1	269	456
2	34	274
3	203	18
4	368	374
5	123	9
6	392	42
7	199	161
8	442	436
9	184	273
10	194	58
11	263	476
12	447	187
13	306	286
14	15	33
15	472	109
16	287	370
17	369	72
18	284	173
19	220	334
20	300	4
21	243	254
22	449	190
23	201	71
24	197	39
25	310	474
26	208	113
27	476	214
28	77	331
29	54	134
30	296	412
31	85	277
32	497	422
33	211	441
34	344	443
35	231	345
36	107	134
37	483	270
38	290	194
39	27	345
40	349	485
41	311	338
42	362	355
43	296	124
44	213	399
45	215	190
46	115	192
47	447	343
48	64	248
49	192	496
50	36	236
51	403	181
52	22	194
53	183	168
54	211	287
55	95	352
56	414	346
57	93	275
58	52	227
59	21	438
60	281	234
61	385	289
62	90	146
63	361	28
64	449	89
65	224	125
66	326	285
67	165	176
68	166	440
69	196	9
70	148	284
71	91	165
72	301	25
73	77	149
74	312	249
75	213	92
76	99	6
77	177	220
78	478	127
79	394	257
80	6	7
81	236	167
82	318	399
83	214	368
84	54	458
85	391	310
86	181	76
87	463	60
88	308	251
89	197	276
90	317	20
91	202	226
92	376	216
93	217	227
94	178	66
95	379	156
96	479	398
97	172	415
98	259	465
99	10	497
100	89	160
101	156	40
102	26	133
103	428	15
104	125	82
105	407	426
106	384	217
107	82	180
108	211	189
109	149	4
110	227	472
111	413	56
112	2	484
113	491	116
114	35	451
115	282	6
116	65	287
117	389	120
118	43	3
119	466	211
120	330	403
121	173	321
122	469	95
123	212	500
124	94	82
125	132	200
126	306	432
127	360	489
128	100	313
129	169	468
130	172	399
131	22	42
132	169	411
133	9	426
134	231	313
135	324	34
136	394	429
137	478	138
138	169	488
139	219	434
140	405	379
141	340	417
142	233	111
143	351	193
144	189	265
145	196	125
146	338	432
147	487	455
148	475	427
149	447	286
150	232	266
151	14	72
152	178	201
153	322	5
154	223	306
155	494	433
156	416	390
157	464	209
158	471	252
159	280	106
160	76	45
161	79	192
162	342	251
163	203	298
164	450	62
165	151	481
166	326	145
167	315	116
168	435	91
169	218	5
170	8	39
171	192	152
172	289	256
173	208	84
174	119	178
175	307	373
176	456	187
177	340	228
178	133	133
179	460	326
180	451	369
181	85	246
182	433	310
183	270	160
184	305	295
185	197	173
186	44	254
187	238	448
188	75	444
189	295	4
190	420	286
191	360	337
192	418	55
193	16	244
194	299	436
195	311	500
196	226	230
197	228	268
198	117	200
199	188	401
200	322	342
201	304	498
202	492	97
203	319	382
204	217	250
205	461	383
206	257	55
207	131	49
208	440	338
209	161	206
210	71	94
211	79	480
212	414	357
213	74	189
214	81	331
215	144	241
216	409	85
217	99	420
218	150	292
219	389	218
220	50	299
221	459	87
222	152	41
223	76	260
224	390	55
225	345	31
226	320	120
227	349	132
228	42	285
229	134	101
230	166	299
231	478	281
232	381	207
233	160	335
234	461	140
235	167	423
236	298	43
237	56	438
238	268	378
239	420	426
240	28	54
241	151	91
242	56	105
243	475	25
244	31	383
245	434	53
246	359	276
247	297	331
248	441	220
249	80	90
250	5	22
251	138	166
252	75	262
253	38	209
254	411	277
255	150	205
256	4	8
257	180	210
258	433	217
259	73	430
260	191	345
261	15	44
262	282	14
263	472	398
264	186	461
265	466	486
266	6	396
267	53	321
268	387	65
269	203	127
270	26	29
271	23	459
272	358	422
273	47	166
274	242	205
275	27	323
276	223	192
277	436	27
278	203	341
279	141	197
280	102	98
281	442	278
282	326	298
283	428	465
284	129	389
285	366	371
286	197	3
287	57	251
288	23	125
289	385	189
290	418	393
291	487	381
292	217	277
293	268	408
294	25	166
295	206	144
296	64	127
297	147	172
298	468	342
299	45	375
300	90	497
301	357	74
302	151	144
303	39	350
304	319	279
305	340	463
306	32	185
307	366	484
308	157	277
309	100	48
310	296	473
311	336	357
312	341	370
313	236	328
314	78	221
315	451	37
316	446	484
317	25	323
318	255	477
319	20	226
320	459	369
321	75	124
322	301	62
323	346	218
324	414	199
325	37	259
326	204	326
327	466	159
328	89	480
329	380	361
330	439	205
331	459	133
332	264	270
333	229	156
334	16	104
335	317	54
336	47	212
337	268	264
338	79	85
339	372	369
340	253	379
341	197	307
342	75	367
343	294	76
344	358	436
345	264	336
346	477	144
347	149	55
348	5	104
349	348	66
350	83	207
351	12	211
352	76	451
353	113	424
354	363	390
355	155	428
356	327	480
357	217	410
358	378	316
359	287	336
360	87	45
361	91	274
362	258	464
363	364	393
364	17	64
365	276	499
366	243	45
367	454	276
368	430	58
369	320	101
370	287	195
371	173	87
372	180	494
373	248	241
374	222	470
375	176	371
376	105	443
377	78	147
378	489	169
379	215	442
380	39	54
381	420	353
382	427	454
383	258	33
384	385	333
385	114	244
386	130	292
387	169	245
388	248	239
389	455	424
390	357	207
391	457	315
392	132	95
393	459	380
394	17	345
395	77	201
396	203	309
397	205	479
398	205	350
399	301	469
400	106	403
401	237	257
402	308	54
403	151	500
404	356	363
405	22	38
406	173	479
407	393	8
408	280	293
409	481	354
410	329	150
411	91	372
412	29	390
413	72	182
414	286	225
415	230	273
416	150	227
417	443	494
418	381	432
419	394	155
420	222	342
421	146	114
422	201	320
423	12	490
424	50	156
425	408	400
426	56	326
427	165	357
428	429	187
429	475	221
430	22	152
431	455	337
432	463	86
433	6	263
434	47	453
435	435	217
436	451	480
437	40	137
438	112	339
439	106	5
440	335	134
441	22	303
442	465	189
443	470	266
444	206	418
445	387	306
446	406	280
447	153	259
448	384	94
449	213	328
450	145	226
451	82	394
452	43	409
453	435	45
454	219	226
455	236	1
456	416	2
457	117	302
458	466	135
459	445	408
460	53	129
461	294	102
462	68	337
463	265	335
464	139	192
465	368	403
466	156	433
467	405	98
468	384	88
469	74	227
470	475	247
471	226	128
472	469	365
473	5	88
474	110	138
475	294	298
476	53	193
477	199	226
478	283	127
479	500	70
480	348	148
481	289	156
482	200	338
483	241	446
484	255	307
485	218	29
486	472	247
487	167	240
488	56	157
489	12	307
490	88	250
491	486	152
492	180	314
493	120	248
494	464	36
495	330	167
496	21	59
497	311	208
498	39	282
499	191	255
500	323	181
