Traveling Repairman Problem (TRP) Instances based on uniform distribution. Designed by Amir Salehipour, University of Antwerp, 2006.
Number-of-machines: 500
Lowest range: 0
Highest range: 500

No.	x-Coor	y-Coor
0	156	417
1	278	408
2	195	113
3	348	444
4	204	179
5	44	157
6	213	37
7	320	278
8	12	124
9	182	85
10	127	39
11	60	354
12	278	225
13	82	101
14	468	252
15	15	316
16	102	54
17	396	141
18	249	167
19	105	202
20	477	325
21	414	37
22	359	464
23	258	340
24	83	495
25	258	449
26	268	391
27	255	313
28	404	435
29	376	357
30	45	212
31	387	482
32	145	152
33	362	119
34	185	221
35	427	75
36	473	84
37	85	91
38	259	309
39	414	341
40	65	454
41	121	308
42	359	102
43	246	254
44	468	183
45	11	225
46	373	155
47	92	299
48	274	372
49	324	31
50	64	218
51	109	302
52	108	340
53	34	11
54	460	50
55	477	334
56	421	229
57	206	481
58	60	311
59	244	173
60	109	171
61	6	280
62	354	5
63	486	329
64	431	14
65	5	331
66	149	491
67	276	134
68	248	115
69	316	254
70	216	55
71	466	388
72	71	192
73	27	55
74	239	47
75	287	78
76	422	243
77	454	361
78	92	75
79	252	148
80	10	20
81	207	236
82	408	264
83	380	339
84	214	73
85	67	44
86	480	84
87	229	89
88	385	354
89	173	382
90	464	230
91	241	497
92	454	382
93	28	76
94	392	69
95	399	349
96	359	470
97	309	234
98	10	153
99	201	201
100	280	18
101	497	370
102	413	287
103	440	36
104	188	367
105	315	81
106	5	170
107	301	471
108	204	213
109	480	295
110	266	84
111	268	39
112	279	87
113	270	73
114	328	162
115	349	20
116	172	396
117	397	485
118	374	205
119	102	344
120	257	24
121	199	34
122	338	67
123	489	58
124	127	2
125	140	155
126	425	106
127	25	343
128	24	235
129	127	271
130	439	189
131	259	110
132	71	291
133	136	411
134	429	268
135	47	147
136	323	257
137	150	391
138	141	13
139	156	329
140	128	154
141	413	61
142	287	10
143	166	400
144	301	416
145	493	110
146	123	19
147	196	304
148	108	430
149	159	433
150	346	299
151	433	90
152	70	141
153	73	66
154	295	490
155	481	374
156	67	216
157	286	181
158	470	64
159	14	364
160	270	275
161	61	136
162	361	330
163	254	445
164	371	180
165	492	102
166	95	10
167	249	336
168	134	389
169	448	240
170	383	371
171	470	297
172	257	374
173	323	448
174	296	426
175	220	406
176	45	96
177	102	163
178	340	190
179	353	398
180	398	48
181	236	236
182	350	4
183	309	65
184	105	358
185	335	359
186	193	419
187	460	217
188	463	458
189	164	62
190	292	145
191	264	212
192	193	305
193	464	270
194	448	58
195	242	38
196	181	182
197	74	416
198	488	276
199	258	468
200	27	43
201	373	134
202	216	288
203	112	270
204	404	434
205	31	490
206	186	159
207	454	485
208	232	469
209	75	300
210	278	283
211	500	261
212	167	372
213	263	493
214	89	209
215	67	257
216	396	81
217	276	41
218	145	23
219	419	107
220	252	413
221	220	462
222	410	299
223	425	441
224	136	293
225	438	365
226	123	105
227	30	473
228	253	45
229	140	78
230	437	78
231	36	157
232	161	247
233	340	325
234	376	58
235	200	395
236	133	143
237	108	474
238	98	284
239	143	313
240	331	125
241	139	339
242	483	154
243	67	100
244	292	273
245	122	52
246	19	50
247	293	408
248	224	460
249	436	494
250	9	220
251	102	315
252	124	15
253	150	290
254	89	225
255	397	350
256	196	453
257	337	364
258	59	451
259	172	82
260	87	266
261	200	60
262	23	180
263	294	267
264	442	279
265	14	321
266	347	224
267	102	66
268	257	60
269	377	437
270	423	124
271	310	317
272	62	405
273	272	347
274	255	409
275	235	374
276	398	375
277	447	12
278	343	416
279	324	5
280	122	401
281	104	346
282	396	179
283	2	361
284	17	449
285	400	208
286	346	374
287	329	493
288	215	251
289	261	460
290	178	329
291	475	448
292	434	92
293	12	86
294	74	94
295	495	412
296	27	167
297	311	375
298	365	81
299	435	429
300	341	495
301	408	163
302	304	257
303	231	174
304	394	400
305	201	141
306	140	404
307	436	290
308	361	49
309	123	223
310	15	444
311	248	289
312	371	56
313	321	478
314	167	320
315	362	15
316	119	150
317	167	127
318	448	447
319	121	171
320	290	403
321	65	94
322	154	219
323	493	404
324	296	19
325	85	130
326	168	83
327	351	456
328	323	189
329	396	492
