Traveling Repairman Problem (TRP) Instances based on uniform distribution. Designed by Amir Salehipour, University of Antwerp, 2006.
Number-of-machines: 100
Lowest range: 0
Highest range: 100

No.	x-Coor	y-Coor
0	8	1
1	20	40
2	81	13
3	41	80
4	48	67
5	73	23
6	46	85
7	5	97
8	41	66
9	6	36
10	63	84
11	8	41
12	71	12
13	90	35
14	68	91
15	28	31
16	41	20
17	100	25
18	61	66
19	12	33
20	21	70
21	39	85
22	30	65
23	36	94
24	57	70
25	28	7
26	42	66
27	22	78
28	47	43
29	56	40
30	99	7
31	23	30
32	70	26
33	92	55
34	53	39
35	62	35
36	88	72
37	61	18
38	84	93
39	43	4
40	3	73
41	83	75
42	41	53
43	20	63
44	80	97
45	69	54
46	46	47
47	25	61
48	34	28
49	91	72
50	59	48
51	66	85
52	73	27
53	2	61
54	10	92
55	81	92
56	11	2
57	23	8
58	84	1
59	60	49
60	40	93
61	100	95
62	79	24
63	22	91
64	62	65
65	9	68
66	23	88
67	65	88
68	91	18
69	37	11
70	48	65
71	69	24
72	7	7
73	18	24
74	33	45
75	64	89
76	85	77
77	32	33
78	11	30
79	65	87
80	73	3
81	70	93
82	29	32
83	65	50
84	45	57
85	59	14
86	80	90
87	91	71
88	5	70
89	50	100
90	95	96
91	22	44
92	66	23
93	65	94
94	93	33
95	73	22
96	78	36
97	17	44
98	1	31
99	38	81
100	31	81
