Traveling Repairman Problem (TRP) Instances based on uniform distribution. Designed by Amir Salehipour, University of Antwerp, 2006.
Number-of-machines: 100
Lowest range: 0
Highest range: 100

No.	x-Coor	y-Coor
0	65	82
1	14	79
2	18	0
3	98	0
4	70	100
5	48	73
6	84	57
7	79	63
8	82	16
9	84	78
10	31	39
11	34	72
12	11	19
13	12	64
14	14	86
15	48	45
16	82	12
17	84	90
18	40	30
19	50	39
20	10	92
21	85	62
22	83	73
23	65	72
24	36	35
25	83	11
26	50	80
27	45	58
28	35	90
29	26	88
30	13	84
31	46	50
32	67	97
33	10	59
34	0	6
35	80	100
36	14	8
37	10	23
38	58	80
39	24	29
40	59	21
41	65	38
42	67	2
43	90	12
44	43	33
45	39	61
46	23	78
47	63	71
48	74	0
49	31	99
50	84	99
51	97	83
52	2	9
53	57	77
54	72	14
55	72	4
56	61	64
57	88	9
58	49	28
59	22	1
60	65	90
61	57	91
62	41	5
63	14	93
64	72	37
65	24	3
66	40	85
67	99	19
68	12	12
69	1	24
70	53	13
71	19	97
72	71	6
73	49	56
74	28	87
75	84	17
76	44	51
77	26	67
78	28	6
79	1	31
80	48	77
81	7	40
82	85	43
83	74	64
84	94	87
85	60	40
86	97	20
87	64	34
88	31	43
89	88	88
90	2	8
91	12	83
92	40	65
93	32	55
94	12	24
95	20	25
96	1	42
97	40	58
98	99	54
99	4	7
100	17	57
