Traveling Repairman Problem (TRP) Instances based on uniform distribution. Designed by Amir Salehipour, University of Antwerp, 2006.
Number-of-machines: 100
Lowest range: 0
Highest range: 100

No.	x-Coor	y-Coor
0	59	47
1	70	86
2	96	80
3	71	66
4	56	88
5	39	26
6	63	66
7	32	18
8	46	32
9	26	52
10	5	34
11	76	31
12	80	70
13	1	10
14	26	58
15	43	24
16	96	8
17	11	76
18	47	18
19	58	16
20	48	58
21	92	20
22	23	54
23	80	91
24	4	48
25	45	80
26	22	32
27	6	76
28	11	43
29	75	43
30	66	17
31	43	42
32	12	78
33	90	51
34	34	68
35	36	97
36	31	2
37	66	8
38	28	35
39	65	14
40	23	38
41	69	4
42	2	74
43	98	57
44	84	54
45	46	56
46	52	78
47	15	21
48	18	44
49	72	48
50	72	14
51	87	92
52	79	28
53	67	100
54	66	71
55	21	12
56	62	53
57	71	40
58	30	31
59	63	57
60	67	23
61	75	88
62	92	44
63	74	36
64	19	23
65	33	57
66	16	13
67	56	89
68	55	71
69	14	63
70	64	4
71	48	8
72	67	74
73	34	52
74	33	52
75	82	67
76	18	99
77	42	31
78	35	94
79	4	64
80	8	56
81	69	21
82	62	5
83	55	78
84	13	94
85	43	17
86	92	54
87	11	32
88	79	8
89	63	61
90	75	63
91	98	77
92	87	61
93	39	31
94	69	87
95	53	86
96	69	18
97	88	36
98	46	6
99	60	52
100	97	89
