Traveling Repairman Problem (TRP) Instances based on uniform distribution. Designed by Amir Salehipour, University of Antwerp, 2006.
Number-of-machines: 100
Lowest range: 0
Highest range: 100

No.	x-Coor	y-Coor
0	83	72
1	61	46
2	22	7
3	58	98
4	98	80
5	23	73
6	96	15
7	10	88
8	71	92
9	1	79
10	24	25
11	41	98
12	73	74
13	61	71
14	55	43
15	53	63
16	80	38
17	46	87
18	70	50
19	37	9
20	12	25
21	21	69
22	49	92
23	97	86
24	36	8
25	71	54
26	1	89
27	37	11
28	21	100
29	71	73
30	60	48
31	4	27
32	73	78
33	13	69
34	41	96
35	1	77
36	16	23
37	98	21
38	60	21
39	59	82
40	46	65
41	88	87
42	13	28
43	69	40
44	42	44
45	24	51
46	26	7
47	85	35
48	41	88
49	2	94
50	52	12
51	75	54
52	78	94
53	17	63
54	51	55
55	54	23
56	87	33
57	64	67
58	14	9
59	58	53
60	60	54
61	4	78
62	59	26
63	100	97
64	74	14
65	96	41
66	90	69
67	74	20
68	82	12
69	83	6
70	13	54
71	31	84
72	59	36
73	50	65
74	20	4
75	12	43
76	17	29
77	36	4
78	31	14
79	44	52
80	81	58
81	16	69
82	4	40
83	3	84
84	26	2
85	41	41
86	99	79
87	33	68
88	77	53
89	39	27
90	15	87
91	34	34
92	71	24
93	84	59
94	80	86
95	5	67
96	87	74
97	26	14
98	11	100
99	58	82
100	27	46
