Traveling Repairman Problem (TRP) Instances based on uniform distribution. Designed by Amir Salehipour, University of Antwerp, 2006.
Number-of-machines: 100
Lowest range: 0
Highest range: 100

No.	x-Coor	y-Coor
0	73	72
1	26	40
2	34	96
3	70	29
4	90	13
5	96	19
6	9	0
7	83	96
8	28	98
9	80	37
10	86	48
11	66	58
12	31	56
13	10	34
14	34	79
15	81	98
16	43	74
17	58	97
18	86	96
19	6	11
20	80	90
21	54	99
22	42	67
23	40	98
24	60	99
25	74	36
26	28	35
27	67	65
28	96	68
29	86	95
30	29	45
31	83	36
32	55	68
33	59	15
34	69	73
35	94	83
36	78	18
37	36	78
38	66	85
39	59	65
40	56	34
41	72	2
42	43	89
43	17	77
44	81	5
45	25	47
46	3	13
47	57	20
48	47	66
49	20	38
50	70	94
51	64	71
52	25	95
53	70	98
54	86	70
55	20	79
56	88	17
57	61	95
58	75	99
59	70	62
60	11	18
61	1	95
62	68	76
63	53	24
64	23	81
65	25	40
66	92	74
67	91	82
68	30	25
69	73	27
70	20	91
71	43	5
72	94	62
73	21	2
74	84	10
75	18	64
76	77	60
77	78	72
78	49	78
79	62	0
80	52	30
81	50	25
82	52	85
83	88	100
84	65	13
85	57	61
86	3	67
87	89	83
88	74	88
89	20	40
90	47	20
91	96	6
92	35	88
93	11	39
94	90	17
95	15	79
96	69	32
97	58	22
98	85	49
99	10	86
100	70	66
