Traveling Repairman Problem (TRP) Instances based on uniform distribution. Designed by Amir Salehipour, University of Antwerp, 2006.
Number-of-machines: 100
Lowest range: 0
Highest range: 100

No.	x-Coor	y-Coor
0	16	96
1	71	30
2	59	18
3	51	41
4	3	74
5	93	79
6	23	50
7	39	62
8	60	91
9	11	14
10	56	95
11	90	10
12	66	95
13	34	50
14	14	98
15	25	31
16	30	97
17	96	76
18	36	17
19	48	93
20	15	21
21	7	25
22	44	28
23	20	59
24	10	69
25	55	54
26	99	45
27	93	71
28	73	96
29	77	38
30	25	56
31	14	55
32	34	3
33	90	71
34	97	68
35	89	24
36	66	35
37	86	87
38	81	64
39	4	8
40	5	98
41	89	90
42	53	75
43	17	89
44	46	88
45	72	94
46	61	60
47	6	48
48	99	25
49	39	82
50	69	9
51	83	27
52	98	8
53	72	69
54	49	42
55	69	6
56	85	81
57	34	86
58	42	36
59	32	84
60	51	6
61	42	72
62	81	57
63	86	81
64	35	56
65	95	76
66	73	5
67	57	50
68	95	16
69	69	77
70	52	71
71	7	100
72	33	96
73	75	15
74	82	9
75	20	29
76	90	60
77	78	31
78	35	22
79	53	79
80	94	64
81	76	25
82	20	51
83	53	93
84	82	8
85	50	21
86	86	90
87	26	90
88	71	2
89	62	48
90	78	3
91	81	51
92	9	41
93	32	33
94	63	57
95	24	19
96	70	96
97	66	5
98	8	70
99	27	8
100	23	14
