Traveling Repairman Problem (TRP) Instances based on uniform distribution. Designed by Amir Salehipour, University of Antwerp, 2006.
Number-of-machines: 100
Lowest range: 0
Highest range: 100

No.	x-Coor	y-Coor
0	71	80
1	92	58
2	48	95
3	23	29
4	5	36
5	83	25
6	83	5
7	53	24
8	56	17
9	33	27
10	45	60
11	38	100
12	78	45
13	10	49
14	4	69
15	92	93
16	49	45
17	93	6
18	53	33
19	67	79
20	37	21
21	25	91
22	63	82
23	38	28
24	37	62
25	19	38
26	99	29
27	48	74
28	72	40
29	41	95
30	98	34
31	13	92
32	47	38
33	43	6
34	10	78
35	89	93
36	76	79
37	64	18
38	1	57
39	10	28
40	63	75
41	97	86
42	19	80
43	76	7
44	52	82
45	8	98
46	26	88
47	11	25
48	36	71
49	29	14
50	82	74
51	85	11
52	29	16
53	7	12
54	5	30
55	93	78
56	99	83
57	13	50
58	86	95
59	99	90
60	70	41
61	26	41
62	63	19
63	44	48
64	78	85
65	60	37
66	68	42
67	15	77
68	92	67
69	75	31
70	25	81
71	76	32
72	3	39
73	32	66
74	21	35
75	61	18
76	69	17
77	23	59
78	31	97
79	34	18
80	24	48
81	56	37
82	11	82
83	6	36
84	53	93
85	7	89
86	49	66
87	14	51
88	22	25
89	32	22
90	86	38
91	72	88
92	81	35
93	46	40
94	88	66
95	70	95
96	19	54
97	53	28
98	93	71
99	48	36
100	90	85
