Traveling Repairman Problem (TRP) Instances based on uniform distribution. Designed by Amir Salehipour, University of Antwerp, 2006.
Number-of-machines: 100
Lowest range: 0
Highest range: 100

No.	x-Coor	y-Coor
0	55	48
1	9	18
2	29	96
3	95	51
4	9	58
5	84	21
6	5	1
7	29	50
8	55	26
9	36	49
10	4	44
11	96	29
12	5	76
13	37	64
14	2	31
15	72	63
16	89	29
17	73	52
18	6	34
19	50	56
20	72	68
21	59	78
22	2	60
23	29	46
24	28	12
25	14	50
26	57	31
27	78	24
28	79	3
29	7	97
30	88	74
31	59	73
32	93	1
33	55	58
34	99	31
35	7	6
36	47	99
37	94	83
38	69	72
39	83	32
40	57	46
41	6	47
42	13	25
43	81	21
44	60	82
45	7	81
46	97	25
47	99	89
48	67	89
49	6	5
50	25	60
51	76	95
52	77	51
53	15	87
54	77	46
55	89	48
56	50	27
57	33	100
58	22	2
59	11	27
60	47	39
61	83	6
62	83	45
63	35	15
64	28	71
65	18	41
66	67	97
67	59	46
68	19	77
69	85	18
70	64	96
71	31	61
72	31	11
73	57	44
74	3	36
75	63	79
76	55	55
77	19	40
78	65	99
79	97	82
80	7	77
81	25	90
82	74	17
83	46	10
84	44	85
85	12	86
86	33	39
87	87	66
88	38	4
89	83	93
90	35	7
91	24	42
92	14	63
93	42	30
94	31	53
95	7	50
96	50	91
97	100	57
98	61	3
99	19	65
100	43	33
