Traveling Repairman Problem (TRP) Instances based on uniform distribution. Designed by Amir Salehipour, University of Antwerp, 2006.
Number-of-machines: 100
Lowest range: 0
Highest range: 100

No.	x-Coor	y-Coor
0	3	32
1	58	20
2	42	15
3	28	90
4	73	39
5	64	70
6	22	83
7	14	13
8	74	86
9	23	62
10	34	83
11	78	6
12	16	53
13	45	8
14	14	9
15	43	75
16	63	34
17	11	76
18	38	92
19	32	86
20	98	13
21	47	55
22	28	84
23	30	88
24	72	48
25	67	33
26	28	44
27	0	50
28	94	72
29	77	85
30	27	47
31	76	99
32	3	1
33	42	78
34	59	2
35	4	86
36	87	61
37	11	80
38	59	80
39	54	50
40	73	22
41	11	93
42	79	57
43	92	6
44	79	51
45	0	87
46	71	70
47	14	38
48	23	65
49	82	58
50	36	85
51	45	11
52	4	15
53	86	85
54	21	75
55	100	86
56	33	66
57	8	14
58	97	15
59	99	57
60	41	96
61	13	43
62	88	84
63	62	95
64	35	10
65	2	26
66	60	86
67	48	10
68	28	62
69	41	86
70	86	78
71	69	16
72	24	91
73	49	45
74	61	14
75	61	16
76	70	71
77	56	58
78	81	97
79	19	3
80	69	74
81	15	70
82	92	52
83	94	59
84	56	38
85	85	80
86	94	99
87	54	84
88	31	60
89	66	13
90	11	53
91	4	25
92	68	91
93	7	17
94	22	23
95	73	20
96	70	47
97	73	58
98	55	33
99	58	63
100	98	37
