Traveling Repairman Problem (TRP) Instances based on uniform distribution. Designed by Amir Salehipour, University of Antwerp, 2006.
Number-of-machines: 100
Lowest range: 0
Highest range: 100

No.	x-Coor	y-Coor
0	12	56
1	88	62
2	86	47
3	5	48
4	98	49
5	29	39
6	63	71
7	23	40
8	26	46
9	39	85
10	70	7
11	64	99
12	98	75
13	20	32
14	89	81
15	45	0
16	29	95
17	89	37
18	37	65
19	49	76
20	62	36
21	73	79
22	77	72
23	59	26
24	60	36
25	78	75
26	77	52
27	52	31
28	50	6
29	9	99
30	41	12
31	52	85
32	29	98
33	60	19
34	1	38
35	56	40
36	45	86
37	66	49
38	69	37
39	8	55
40	23	67
41	14	8
42	54	89
43	49	69
44	69	65
45	18	93
46	40	12
47	21	79
48	25	53
49	58	67
50	28	36
51	36	33
52	93	85
53	81	58
54	37	95
55	9	33
56	21	44
57	61	68
58	73	29
59	50	58
60	49	0
61	29	0
62	56	99
63	24	88
64	18	78
65	55	92
66	11	9
67	67	50
68	44	44
69	5	67
70	21	53
71	67	70
72	52	98
73	48	93
74	46	61
75	14	47
76	72	87
77	35	59
78	98	68
79	99	24
80	2	20
81	36	58
82	81	85
83	89	90
84	26	4
85	41	92
86	2	95
87	54	78
88	4	90
89	19	74
90	26	52
91	66	84
92	12	31
93	49	60
94	16	93
95	50	1
96	60	53
97	6	83
98	13	69
99	11	57
100	59	34
