Traveling Repairman Problem (TRP) Instances based on uniform distribution. Designed by Amir Salehipour, University of Antwerp, 2006.
Number-of-machines: 100
Lowest range: 0
Highest range: 100

No.	x-Coor	y-Coor
0	97	72
1	87	33
2	39	83
3	36	61
4	80	52
5	62	50
6	96	96
7	30	20
8	42	54
9	55	76
10	98	71
11	17	88
12	77	63
13	22	10
14	50	84
15	79	65
16	36	45
17	88	4
18	9	23
19	86	56
20	81	5
21	73	89
22	11	98
23	49	95
24	91	59
25	81	9
26	64	69
27	45	91
28	33	15
29	48	71
30	98	86
31	91	84
32	100	69
33	57	5
34	87	39
35	97	7
36	7	17
37	11	40
38	21	24
39	66	74
40	50	70
41	74	89
42	51	20
43	65	66
44	29	90
45	70	48
46	91	80
47	58	40
48	33	36
49	44	7
50	84	28
51	100	44
52	86	24
53	92	75
54	34	79
55	89	50
56	60	92
57	42	14
58	89	61
59	93	94
60	41	88
61	12	91
62	4	60
63	25	30
64	71	66
65	18	37
66	50	67
67	91	3
68	40	90
69	49	20
70	96	46
71	94	23
72	51	59
73	10	36
74	48	6
75	6	62
76	34	38
77	16	2
78	55	98
79	98	55
80	39	5
81	59	71
82	73	10
83	32	21
84	80	7
85	32	55
86	95	86
87	23	94
88	44	32
89	18	60
90	38	49
91	52	60
92	64	96
93	38	37
94	3	45
95	53	16
96	54	29
97	66	42
98	86	90
99	53	41
100	6	95
