Traveling Repairman Problem (TRP) Instances based on uniform distribution. Designed by Amir Salehipour, University of Antwerp, 2006.
Number-of-machines: 100
Lowest range: 0
Highest range: 100

No.	x-Coor	y-Coor
0	75	37
1	30	95
2	90	7
3	73	14
4	64	78
5	48	37
6	13	75
7	95	43
8	55	50
9	8	56
10	57	37
11	29	69
12	28	91
13	92	29
14	27	80
15	14	75
16	13	39
17	91	69
18	24	59
19	94	2
20	98	22
21	33	35
22	33	46
23	76	48
24	96	63
25	84	45
26	69	86
27	63	3
28	68	92
29	96	10
30	86	70
31	35	77
32	21	72
33	33	72
34	47	12
35	2	54
36	58	40
37	52	64
38	67	54
39	20	50
40	92	61
41	41	74
42	99	66
43	60	90
44	30	87
45	35	28
46	3	73
47	50	90
48	7	39
49	75	78
50	64	82
51	77	60
52	97	93
53	49	12
54	76	33
55	45	15
56	73	86
57	81	70
58	94	56
59	5	95
60	38	25
61	87	72
62	37	38
63	38	6
64	18	20
65	98	64
66	66	12
67	12	64
68	11	18
69	38	69
70	16	47
71	88	63
72	6	57
73	68	60
74	94	63
75	1	40
76	61	34
77	99	34
78	38	43
79	92	71
80	44	75
81	51	10
82	40	74
83	17	62
84	37	30
85	93	29
86	31	88
87	99	64
88	0	74
89	34	77
90	29	23
91	64	97
92	3	18
93	78	10
94	45	93
95	21	84
96	13	40
97	47	100
98	60	68
99	16	2
100	51	25
