Traveling Repairman Problem (TRP) Instances based on uniform distribution. Designed by Amir Salehipour, University of Antwerp, 2006.
Number-of-machines: 100
Lowest range: 0
Highest range: 100

No.	x-Coor	y-Coor
0	44	29
1	44	22
2	63	30
3	73	12
4	49	38
5	29	82
6	3	53
7	40	99
8	13	92
9	76	67
10	93	75
11	32	69
12	26	15
13	35	79
14	83	68
15	51	39
16	54	63
17	65	46
18	57	71
19	23	26
20	69	41
21	96	54
22	41	55
23	78	89
24	38	28
25	45	88
26	76	11
27	8	72
28	79	18
29	96	88
30	52	42
31	74	69
32	73	72
33	50	14
34	7	76
35	83	97
36	47	79
37	27	30
38	84	80
39	30	83
40	11	40
41	35	94
42	56	0
43	89	61
44	64	50
45	5	62
46	10	2
47	88	84
48	62	3
49	81	9
50	92	31
51	23	48
52	40	9
53	80	57
54	21	85
55	54	31
56	9	16
57	11	18
58	58	93
59	51	36
60	8	53
61	53	47
62	41	16
63	9	58
64	19	83
65	3	15
66	83	50
67	23	55
68	45	61
69	82	82
70	34	52
71	25	34
72	53	20
73	1	96
74	98	68
75	84	51
76	78	52
77	99	94
78	22	83
79	71	22
80	84	15
81	29	20
82	42	76
83	84	47
84	0	49
85	23	57
86	93	93
87	33	46
88	4	95
89	2	69
90	82	30
91	95	9
92	82	44
93	68	54
94	19	27
95	21	54
96	40	83
97	38	15
98	19	77
99	19	6
100	84	60
