Traveling Repairman Problem (TRP) Instances based on uniform distribution. Designed by Amir Salehipour, University of Antwerp, 2006.
Number-of-machines: 200
Lowest range: 0
Highest range: 100

No.	x-Coor	y-Coor
0	2	89
1	51	2
2	87	25
3	51	46
4	16	57
5	78	51
6	71	12
7	90	84
8	67	20
9	10	82
10	34	43
11	59	13
12	20	16
13	40	86
14	93	10
15	72	14
16	52	57
17	7	25
18	11	65
19	25	40
20	80	44
21	44	3
22	89	73
23	41	76
24	2	50
25	24	3
26	54	23
27	33	45
28	49	67
29	36	82
30	73	2
31	78	96
32	46	8
33	59	32
34	70	37
35	1	40
36	93	80
37	61	2
38	60	91
39	78	53
40	53	13
41	96	83
42	98	28
43	43	46
44	52	56
45	27	54
46	31	39
47	16	89
48	97	33
49	58	95
50	74	30
51	34	5
52	1	61
53	69	55
54	92	70
55	6	24
56	21	33
57	78	88
58	92	5
59	70	95
60	13	62
61	6	55
62	37	35
63	67	69
64	95	88
65	57	76
66	65	51
67	31	38
68	23	46
69	11	58
70	16	33
71	84	38
72	83	98
73	28	76
74	89	18
75	47	15
76	91	28
77	67	26
78	90	19
79	68	57
80	5	97
81	15	27
82	9	20
83	55	80
84	60	64
85	33	98
86	98	18
87	23	83
88	98	66
89	3	94
90	72	46
91	63	68
92	25	63
93	6	100
94	16	38
95	7	12
96	76	47
97	93	90
98	2	74
99	18	13
100	89	5
101	83	55
102	26	79
103	90	91
104	98	56
105	67	81
106	51	84
107	59	56
108	32	43
109	24	0
110	70	51
111	24	34
112	29	92
113	53	0
114	70	67
115	88	61
116	66	27
117	14	96
118	19	84
119	1	32
120	98	54
121	84	65
122	64	42
123	28	23
124	6	7
125	25	41
126	34	37
127	16	65
128	67	51
129	63	81
130	63	65
131	86	87
132	25	53
133	81	82
134	25	17
135	28	17
136	88	14
137	23	65
138	78	46
139	17	53
140	21	62
141	16	27
142	19	88
143	29	86
144	69	10
145	93	48
146	63	54
147	85	95
148	78	74
149	42	61
150	19	80
151	96	98
152	37	53
153	56	93
154	85	38
155	26	70
156	28	80
157	6	54
158	65	10
159	64	20
160	95	19
161	16	6
162	79	32
163	12	31
164	15	42
165	58	76
166	2	88
167	82	68
168	92	55
169	57	48
170	11	75
171	9	40
172	56	97
173	9	8
174	38	29
175	76	28
176	80	94
177	9	51
178	45	15
179	46	80
180	4	78
181	95	57
182	7	72
183	15	61
184	79	68
185	5	23
186	4	30
187	72	69
188	12	17
189	41	65
190	34	84
191	72	16
192	38	17
193	50	70
194	29	33
195	21	69
196	93	68
197	20	25
198	93	79
199	82	49
200	1	7
