Traveling Repairman Problem (TRP) Instances based on uniform distribution. Designed by Amir Salehipour, University of Antwerp, 2006.
Number-of-machines: 200
Lowest range: 0
Highest range: 100

No.	x-Coor	y-Coor
0	53	12
1	29	57
2	96	85
3	25	56
4	54	11
5	71	10
6	45	92
7	20	24
8	17	51
9	52	53
10	59	11
11	8	24
12	5	75
13	86	49
14	46	26
15	31	66
16	88	51
17	9	48
18	68	12
19	64	20
20	81	83
21	71	31
22	10	50
23	84	10
24	36	24
25	77	65
26	99	44
27	97	36
28	97	13
29	2	81
30	96	67
31	30	98
32	24	9
33	58	52
34	46	1
35	87	32
36	69	53
37	34	87
38	88	4
39	58	70
40	21	31
41	90	46
42	35	81
43	6	96
44	19	58
45	17	54
46	8	71
47	1	29
48	11	67
49	61	39
50	38	47
51	29	9
52	95	15
53	5	72
54	30	26
55	52	1
56	6	4
57	20	33
58	84	93
59	44	7
60	79	5
61	72	74
62	90	37
63	74	97
64	61	7
65	93	9
66	71	1
67	67	44
68	1	66
69	19	4
70	1	42
71	15	79
72	86	77
73	88	88
74	79	7
75	56	53
76	53	53
77	95	74
78	66	16
79	18	18
80	55	16
81	18	91
82	85	63
83	20	10
84	97	4
85	2	31
86	85	29
87	37	59
88	24	88
89	5	4
90	69	1
91	32	95
92	82	2
93	10	15
94	76	13
95	44	84
96	38	84
97	95	41
98	36	91
99	44	57
100	56	34
101	70	28
102	80	19
103	49	73
104	48	80
105	72	2
106	18	8
107	99	73
108	75	57
109	27	88
110	77	86
111	4	67
112	20	3
113	69	43
114	96	93
115	40	14
116	18	60
117	30	100
118	98	96
119	22	31
120	50	95
121	81	30
122	6	13
123	27	4
124	1	26
125	48	11
126	39	46
127	88	16
128	77	70
129	78	9
130	54	30
131	47	87
132	88	93
133	80	78
134	69	99
135	69	22
136	92	81
137	16	64
138	29	55
139	26	84
140	1	19
141	67	29
142	49	57
143	30	60
144	53	82
145	51	81
146	13	18
147	44	60
148	37	44
149	8	23
150	38	17
151	43	13
152	97	89
153	50	9
154	97	25
155	45	85
156	78	50
157	68	16
158	10	36
159	2	4
160	53	43
161	5	26
162	91	24
163	52	97
164	2	28
165	93	22
166	65	95
167	36	49
168	55	73
169	46	97
170	38	67
171	77	62
172	1	36
173	24	75
174	40	55
175	19	31
176	53	58
177	51	41
178	24	70
179	34	39
180	85	65
181	5	92
182	26	29
183	83	53
184	24	89
185	60	90
186	94	79
187	52	42
188	4	97
189	0	36
190	74	36
191	34	4
192	90	34
193	88	53
194	61	30
195	90	4
196	54	75
197	3	78
198	12	70
199	59	25
200	24	97
