Traveling Repairman Problem (TRP) Instances based on uniform distribution. Designed by Amir Salehipour, University of Antwerp, 2006.
Number-of-machines: 200
Lowest range: 0
Highest range: 100

No.	x-Coor	y-Coor
0	10	76
1	21	14
2	22	91
3	97	4
4	67	99
5	70	12
6	12	15
7	3	76
8	5	49
9	41	93
10	18	55
11	72	90
12	43	95
13	57	100
14	69	61
15	65	29
16	12	75
17	96	31
18	89	100
19	52	73
20	30	84
21	22	30
22	27	78
23	49	64
24	84	29
25	39	40
26	98	19
27	80	42
28	22	33
29	47	20
30	33	13
31	38	48
32	66	19
33	23	23
34	42	19
35	68	77
36	30	44
37	99	36
38	94	34
39	62	2
40	54	98
41	69	85
42	7	28
43	60	62
44	50	72
45	92	1
46	44	34
47	69	6
48	59	77
49	24	46
50	36	9
51	92	4
52	23	36
53	49	9
54	1	49
55	76	17
56	67	34
57	29	55
58	88	73
59	59	35
60	96	29
61	66	41
62	30	69
63	42	75
64	4	31
65	76	98
66	4	94
67	72	35
68	91	35
69	73	70
70	11	51
71	26	23
72	99	26
73	73	17
74	65	15
75	25	36
76	58	37
77	98	81
78	95	31
79	47	14
80	43	81
81	7	17
82	58	67
83	58	42
84	46	32
85	27	79
86	69	36
87	53	27
88	57	80
89	6	80
90	37	77
91	13	33
92	61	43
93	69	3
94	20	97
95	75	76
96	47	40
97	100	81
98	87	83
99	5	85
100	29	32
101	18	38
102	96	64
103	98	26
104	75	20
105	86	93
106	84	48
107	78	81
108	59	11
109	14	27
110	67	13
111	19	2
112	14	38
113	89	9
114	59	66
115	71	19
116	6	56
117	7	87
118	91	62
119	8	7
120	16	83
121	25	45
122	61	84
123	79	29
124	34	19
125	20	16
126	74	86
127	76	27
128	71	22
129	64	61
130	18	4
131	16	84
132	75	41
133	9	10
134	33	22
135	32	48
136	70	21
137	90	66
138	3	5
139	78	14
140	96	63
141	29	72
142	58	91
143	48	72
144	71	51
145	66	37
146	90	50
147	5	16
148	59	40
149	91	29
150	76	2
151	22	19
152	56	4
153	96	27
154	23	99
155	41	67
156	84	53
157	33	39
158	13	69
159	38	52
160	98	4
161	89	79
162	75	24
163	3	38
164	11	21
165	73	9
166	55	24
167	33	79
168	21	18
169	16	39
170	12	18
171	37	6
172	63	15
173	80	1
174	13	27
175	53	72
176	63	71
177	81	69
178	54	10
179	82	65
180	10	68
181	29	53
182	82	79
183	23	77
184	40	60
185	75	55
186	39	78
187	36	41
188	29	90
189	70	83
190	8	35
191	3	28
192	5	62
193	43	27
194	85	60
195	14	3
196	66	80
197	85	7
198	47	19
199	54	55
200	15	49
