Traveling Repairman Problem (TRP) Instances based on uniform distribution. Designed by Amir Salehipour, University of Antwerp, 2006.
Number-of-machines: 200
Lowest range: 0
Highest range: 100

No.	x-Coor	y-Coor
0	11	89
1	2	94
2	76	63
3	19	3
4	39	83
5	7	90
6	53	27
7	57	44
8	13	96
9	87	18
10	78	85
11	17	70
12	79	50
13	6	11
14	79	66
15	67	16
16	47	85
17	29	9
18	23	94
19	56	69
20	21	73
21	93	50
22	56	73
23	48	95
24	43	87
25	91	15
26	47	48
27	59	15
28	44	37
29	67	45
30	53	14
31	8	52
32	16	68
33	27	15
34	89	98
35	82	36
36	92	18
37	52	72
38	19	0
39	14	74
40	35	44
41	42	34
42	53	96
43	70	83
44	44	0
45	52	57
46	55	3
47	57	79
48	77	93
49	57	54
50	71	8
51	27	40
52	72	83
53	17	89
54	66	63
55	15	22
56	97	66
57	66	26
58	68	30
59	70	41
60	2	100
61	5	37
62	34	6
63	14	17
64	88	4
65	7	83
66	21	96
67	99	81
68	83	24
69	44	52
70	73	55
71	91	42
72	41	45
73	16	55
74	22	93
75	55	25
76	42	86
77	98	93
78	95	40
79	59	55
80	12	39
81	96	78
82	42	74
83	85	25
84	53	85
85	22	26
86	70	13
87	62	5
88	82	61
89	74	5
90	94	69
91	2	32
92	92	0
93	32	47
94	93	61
95	49	46
96	17	24
97	67	25
98	92	97
99	49	5
100	9	4
101	63	90
102	41	14
103	24	47
104	36	87
105	47	71
106	17	80
107	62	27
108	83	75
109	36	39
110	38	64
111	19	7
112	71	75
113	96	32
114	80	58
115	33	17
116	86	9
117	13	42
118	20	73
119	51	68
120	26	85
121	74	67
122	80	93
123	69	41
124	49	33
125	67	23
126	93	87
127	84	24
128	46	1
129	82	18
130	71	91
131	58	25
132	19	17
133	40	93
134	97	48
135	95	36
136	75	8
137	21	21
138	22	11
139	31	69
140	27	87
141	9	67
142	72	8
143	35	45
144	18	1
145	56	19
146	80	74
147	23	57
148	46	37
149	45	71
150	16	38
151	88	84
152	9	100
153	80	76
154	35	80
155	37	73
156	58	41
157	77	58
158	47	45
159	41	87
160	66	62
161	75	88
162	78	21
163	5	9
164	10	68
165	55	20
166	70	81
167	39	9
168	60	95
169	75	93
170	67	88
171	52	81
172	84	91
173	12	97
174	37	57
175	51	31
176	71	66
177	26	91
178	88	89
179	58	39
180	55	1
181	25	97
182	9	56
183	34	76
184	60	18
185	54	47
186	17	60
187	21	84
188	54	20
189	82	100
190	18	44
191	91	22
192	19	82
193	22	12
194	84	76
195	16	74
196	30	14
197	39	77
198	34	84
199	39	14
200	46	86
