Traveling Repairman Problem (TRP) Instances based on uniform distribution. Designed by Amir Salehipour, University of Antwerp, 2006.
Number-of-machines: 200
Lowest range: 0
Highest range: 100

No.	x-Coor	y-Coor
0	25	35
1	6	19
2	72	69
3	60	41
4	84	4
5	42	46
6	92	86
7	32	73
8	80	23
9	3	83
10	89	61
11	36	6
12	44	37
13	43	7
14	13	8
15	21	17
16	78	43
17	66	14
18	63	63
19	86	92
20	73	30
21	20	21
22	90	70
23	15	25
24	97	19
25	66	77
26	59	86
27	69	45
28	41	23
29	98	89
30	84	92
31	43	38
32	30	18
33	36	51
34	13	25
35	87	91
36	94	29
37	72	3
38	84	12
39	84	51
40	4	19
41	86	84
42	43	25
43	96	88
44	66	4
45	19	9
46	18	46
47	73	80
48	87	69
49	14	58
50	65	43
51	18	99
52	89	3
53	13	69
54	68	57
55	22	23
56	2	47
57	20	55
58	5	8
59	55	48
60	7	48
61	32	23
62	79	7
63	26	21
64	43	31
65	17	14
66	7	86
67	99	82
68	88	85
69	75	50
70	75	31
71	79	21
72	83	54
73	43	97
74	51	42
75	49	40
76	38	50
77	74	36
78	69	90
79	84	39
80	88	70
81	75	52
82	63	0
83	16	7
84	13	32
85	5	30
86	78	38
87	68	24
88	29	17
89	41	71
90	28	12
91	46	84
92	29	33
93	1	10
94	33	86
95	94	18
96	97	78
97	33	58
98	2	11
99	21	44
100	77	32
101	65	45
102	93	60
103	72	18
104	12	45
105	19	88
106	24	82
107	80	2
108	36	48
109	84	58
110	56	67
111	71	43
112	38	77
113	55	71
114	30	20
115	29	68
116	83	1
117	35	86
118	73	55
119	35	90
120	95	71
121	97	14
122	65	94
123	52	19
124	8	76
125	8	46
126	62	80
127	92	2
128	71	16
129	17	84
130	95	9
131	25	56
132	25	83
133	8	95
134	16	63
135	68	29
136	34	60
137	10	69
138	20	68
139	27	66
140	84	24
141	75	93
142	19	54
143	1	88
144	44	71
145	13	42
146	86	36
147	55	87
148	86	50
149	93	68
150	58	98
151	50	29
152	71	2
153	10	23
154	99	1
155	36	72
156	94	27
157	4	74
158	33	93
159	10	96
160	98	49
161	51	43
162	33	38
163	35	46
164	43	0
165	17	56
166	74	55
167	23	88
168	42	17
169	62	3
170	50	70
171	75	73
172	58	51
173	26	13
174	51	80
175	93	23
176	63	83
177	57	40
178	5	31
179	43	18
180	61	63
181	19	60
182	84	6
183	95	4
184	74	54
185	50	86
186	64	29
187	7	8
188	87	86
189	90	90
190	60	76
191	91	72
192	59	34
193	69	36
194	13	7
195	25	94
196	96	95
197	56	36
198	44	1
199	40	80
200	82	86
