Traveling Repairman Problem (TRP) Instances based on uniform distribution. Designed by Amir Salehipour, University of Antwerp, 2006.
Number-of-machines: 200
Lowest range: 0
Highest range: 100

No.	x-Coor	y-Coor
0	4	2
1	9	36
2	93	14
3	12	73
4	65	91
5	78	78
6	77	71
7	97	7
8	28	4
9	41	35
10	82	82
11	36	40
12	76	28
13	41	95
14	7	61
15	41	81
16	49	39
17	56	94
18	13	8
19	75	44
20	89	72
21	1	31
22	92	84
23	35	8
24	45	2
25	82	84
26	12	95
27	90	2
28	42	37
29	23	44
30	9	93
31	83	85
32	15	21
33	51	60
34	56	89
35	1	56
36	0	53
37	37	1
38	87	73
39	0	63
40	95	17
41	14	22
42	85	50
43	0	33
44	73	25
45	44	50
46	30	95
47	33	11
48	68	70
49	53	78
50	15	7
51	63	11
52	21	95
53	32	75
54	20	88
55	65	79
56	79	74
57	93	7
58	50	26
59	63	75
60	73	4
61	92	66
62	36	94
63	34	58
64	43	10
65	14	21
66	96	66
67	78	88
68	37	59
69	23	72
70	64	35
71	42	43
72	63	98
73	66	26
74	72	50
75	13	46
76	13	89
77	50	74
78	9	71
79	69	99
80	39	69
81	76	89
82	24	22
83	2	44
84	3	13
85	35	37
86	8	69
87	86	20
88	80	19
89	68	94
90	33	8
91	27	41
92	28	98
93	89	82
94	45	59
95	63	90
96	20	78
97	70	11
98	35	84
99	29	16
100	37	25
101	85	42
102	59	2
103	89	51
104	26	70
105	27	54
106	28	33
107	22	36
108	20	51
109	72	28
110	58	46
111	79	61
112	16	72
113	18	45
114	85	14
115	99	16
116	22	68
117	83	90
118	35	96
119	87	58
120	65	85
121	62	77
122	69	17
123	54	83
124	55	72
125	52	79
126	76	71
127	22	22
128	23	88
129	35	75
130	42	30
131	89	37
132	10	18
133	25	10
134	74	68
135	56	38
136	25	4
137	80	61
138	83	0
139	24	13
140	67	88
141	73	26
142	42	27
143	39	60
144	3	65
145	24	15
146	94	99
147	16	47
148	14	53
149	2	59
150	27	89
151	11	70
152	1	70
153	82	35
154	15	79
155	68	35
156	54	30
157	69	93
158	17	61
159	16	43
160	84	48
161	79	5
162	39	43
163	40	96
164	17	54
165	92	25
166	61	79
167	10	8
168	53	26
169	57	54
170	22	2
171	66	36
172	79	31
173	65	29
174	75	71
175	79	13
176	57	83
177	87	16
178	96	38
179	61	9
180	65	7
181	67	19
182	60	17
183	48	85
184	6	21
185	85	0
186	80	70
187	38	80
188	72	27
189	77	12
190	8	11
191	96	94
192	81	20
193	22	45
194	96	12
195	19	90
196	71	100
197	87	86
198	21	30
199	65	13
200	52	6
