Traveling Repairman Problem (TRP) Instances based on uniform distribution. Designed by Amir Salehipour, University of Antwerp, 2006.
Number-of-machines: 150
Lowest range: 0
Highest range: 100

No.	x-Coor	y-Coor
0	81	87
1	61	54
2	1	14
3	70	83
4	58	61
5	9	19
6	16	36
7	4	82
8	45	78
9	33	10
10	98	96
11	23	98
12	84	99
13	77	4
14	93	98
15	76	95
16	46	10
17	77	12
18	21	45
19	79	45
20	45	88
21	63	68
22	89	84
23	77	51
24	59	23
25	80	87
26	24	20
27	12	40
28	68	17
29	6	84
30	14	81
31	5	6
32	2	31
33	99	56
34	65	62
35	54	28
36	1	7
37	43	28
38	66	12
39	43	44
40	93	41
41	19	55
42	71	4
43	59	90
44	75	27
45	74	94
46	91	48
47	29	97
48	18	60
49	19	38
50	1	85
51	63	59
52	72	3
53	22	5
54	52	24
55	13	53
56	93	13
57	31	99
58	8	62
59	46	31
60	79	34
61	95	25
62	83	49
63	23	69
64	21	50
65	6	76
66	1	24
67	99	79
68	59	1
69	50	72
70	58	16
71	26	86
72	61	62
73	73	69
74	8	1
75	81	64
76	6	82
77	57	30
78	51	23
79	91	38
80	86	92
81	7	52
82	39	80
83	85	46
84	14	65
85	57	65
86	97	74
87	49	66
88	50	50
89	83	83
90	48	16
91	100	2
92	36	58
93	29	30
94	59	2
95	62	34
96	46	21
97	47	17
98	94	45
99	72	33
100	46	2
101	50	87
102	85	74
103	78	34
104	69	81
105	74	21
106	7	94
107	68	77
108	2	87
109	58	10
110	75	8
111	98	5
112	82	9
113	31	84
114	47	99
115	38	27
116	11	59
117	15	7
118	41	83
119	36	44
120	77	99
121	39	31
122	68	13
123	79	36
124	90	36
125	68	22
126	71	54
127	84	14
128	34	72
129	39	35
130	81	18
131	92	34
132	25	21
133	15	59
134	88	60
135	73	66
136	87	89
137	49	27
138	16	40
139	52	39
140	39	13
141	62	83
142	19	42
143	37	40
144	89	64
145	31	14
146	85	62
147	67	72
148	51	18
149	91	43
150	51	52
