Traveling Repairman Problem (TRP) Instances based on uniform distribution. Designed by Amir Salehipour, University of Antwerp, 2006.
Number-of-machines: 150
Lowest range: 0
Highest range: 100

No.	x-Coor	y-Coor
0	83	89
1	72	39
2	68	22
3	13	3
4	26	65
5	9	96
6	13	75
7	72	3
8	67	86
9	3	68
10	65	8
11	2	36
12	92	74
13	55	46
14	79	94
15	78	73
16	88	56
17	18	76
18	94	56
19	95	41
20	44	67
21	84	97
22	44	49
23	13	82
24	62	12
25	89	30
26	77	8
27	17	78
28	83	100
29	29	37
30	77	57
31	86	45
32	19	32
33	79	40
34	15	81
35	75	74
36	5	56
37	42	1
38	99	62
39	13	54
40	58	82
41	96	69
42	45	77
43	11	40
44	55	61
45	57	84
46	54	54
47	80	93
48	15	24
49	60	47
50	5	99
51	70	80
52	99	89
53	46	53
54	64	77
55	8	41
56	21	26
57	64	84
58	96	62
59	62	8
60	76	82
61	88	64
62	98	44
63	10	95
64	69	79
65	40	80
66	43	5
67	22	54
68	69	60
69	31	66
70	30	48
71	60	77
72	70	9
73	15	41
74	58	3
75	78	82
76	64	31
77	50	21
78	2	76
79	51	46
80	25	87
81	79	88
82	6	82
83	5	3
84	12	6
85	14	15
86	90	20
87	61	13
88	77	43
89	45	71
90	63	29
91	95	82
92	93	12
93	47	67
94	61	91
95	10	53
96	83	78
97	13	83
98	80	6
99	17	55
100	77	4
101	90	45
102	40	28
103	30	16
104	68	76
105	31	71
106	46	61
107	77	40
108	88	75
109	63	76
110	72	17
111	20	41
112	94	20
113	59	46
114	51	42
115	86	50
116	66	71
117	30	63
118	81	98
119	15	68
120	19	99
121	28	2
122	45	9
123	17	4
124	28	6
125	58	90
126	37	77
127	43	51
128	62	24
129	8	22
130	7	47
131	70	43
132	34	67
133	84	43
134	15	45
135	92	68
136	63	42
137	67	94
138	1	76
139	34	39
140	46	33
141	73	16
142	61	83
143	69	37
144	47	42
145	33	22
146	42	67
147	52	8
148	92	88
149	82	26
150	49	78
