Traveling Repairman Problem (TRP) Instances based on uniform distribution. Designed by Amir Salehipour, University of Antwerp, 2006.
Number-of-machines: 150
Lowest range: 0
Highest range: 100

No.	x-Coor	y-Coor
0	68	31
1	71	6
2	66	57
3	25	80
4	27	32
5	94	97
6	5	17
7	77	47
8	10	76
9	45	88
10	10	46
11	33	29
12	78	36
13	55	53
14	54	33
15	3	71
16	78	35
17	58	68
18	70	100
19	57	49
20	16	28
21	57	17
22	29	65
23	43	15
24	47	44
25	1	60
26	37	60
27	25	90
28	70	86
29	72	65
30	34	21
31	26	32
32	42	99
33	91	4
34	16	29
35	84	59
36	99	0
37	27	7
38	64	27
39	27	37
40	95	67
41	31	83
42	86	85
43	54	31
44	49	92
45	67	1
46	72	40
47	30	20
48	10	99
49	72	34
50	64	92
51	96	67
52	25	21
53	14	67
54	32	60
55	88	61
56	29	41
57	76	62
58	68	12
59	72	19
60	43	98
61	36	95
62	95	42
63	88	42
64	86	50
65	79	47
66	78	22
67	9	47
68	99	2
69	4	62
70	59	10
71	13	54
72	79	1
73	54	65
74	98	22
75	61	34
76	31	87
77	56	44
78	28	68
79	2	20
80	26	7
81	71	95
82	23	48
83	71	90
84	79	98
85	60	26
86	76	13
87	16	96
88	30	24
89	62	31
90	94	86
91	31	73
92	48	82
93	79	15
94	5	49
95	99	93
96	40	67
97	82	97
98	69	85
99	52	98
100	73	2
101	26	55
102	14	96
103	41	84
104	16	25
105	74	58
106	77	68
107	19	50
108	80	48
109	37	38
110	58	8
111	38	16
112	89	68
113	27	36
114	87	43
115	56	94
116	47	50
117	22	13
118	9	79
119	58	28
120	27	63
121	43	16
122	70	20
123	90	92
124	68	90
125	39	7
126	24	59
127	3	57
128	91	87
129	97	63
130	55	20
131	12	13
132	16	16
133	47	29
134	1	68
135	67	57
136	5	36
137	99	36
138	0	87
139	38	44
140	4	54
141	74	86
142	45	6
143	7	3
144	13	42
145	61	94
146	50	4
147	77	7
148	50	18
149	78	96
150	30	64
