Traveling Repairman Problem (TRP) Instances based on uniform distribution. Designed by Amir Salehipour, University of Antwerp, 2006.
Number-of-machines: 150
Lowest range: 0
Highest range: 100

No.	x-Coor	y-Coor
0	97	24
1	20	84
2	39	71
3	15	37
4	45	45
5	69	76
6	17	60
7	47	51
8	50	46
9	40	81
10	42	6
11	15	90
12	93	63
13	85	55
14	82	98
15	99	92
16	24	38
17	100	52
18	82	93
19	25	71
20	38	92
21	10	38
22	3	25
23	64	14
24	65	51
25	78	82
26	63	59
27	43	51
28	72	47
29	22	1
30	99	23
31	71	83
32	76	70
33	45	71
34	36	93
35	76	72
36	73	88
37	77	97
38	68	44
39	47	95
40	75	29
41	29	50
42	58	62
43	4	59
44	66	25
45	66	65
46	44	21
47	67	83
48	62	21
49	78	95
50	59	20
51	43	34
52	90	38
53	82	43
54	65	82
55	24	36
56	77	12
57	19	37
58	100	22
59	3	29
60	54	84
61	79	83
62	33	64
63	90	5
64	68	56
65	25	73
66	38	37
67	56	94
68	7	12
69	39	58
70	75	22
71	77	20
72	47	0
73	75	83
74	89	62
75	95	16
76	94	76
77	29	82
78	11	43
79	98	2
80	57	7
81	17	40
82	88	28
83	99	27
84	21	46
85	67	14
86	8	59
87	37	72
88	36	58
89	28	21
90	54	20
91	91	17
92	20	20
93	84	79
94	52	61
95	2	68
96	74	72
97	84	23
98	51	87
99	7	50
100	7	40
101	86	73
102	2	7
103	93	56
104	78	16
105	13	73
106	52	51
107	53	70
108	47	1
109	17	82
110	57	40
111	63	39
112	38	15
113	63	41
114	99	26
115	69	20
116	17	63
117	21	89
118	20	95
119	83	77
120	82	69
121	66	52
122	68	25
123	96	51
124	66	68
125	3	90
126	56	15
127	0	90
128	47	63
129	94	2
130	31	74
131	29	36
132	81	47
133	97	5
134	58	65
135	2	80
136	36	80
137	28	63
138	16	26
139	89	80
140	47	36
141	21	91
142	7	39
143	82	37
144	80	12
145	17	5
146	74	73
147	81	36
148	9	89
149	46	55
150	37	78
