Traveling Repairman Problem (TRP) Instances based on uniform distribution. Designed by Amir Salehipour, University of Antwerp, 2006.
Number-of-machines: 150
Lowest range: 0
Highest range: 100

No.	x-Coor	y-Coor
0	41	59
1	8	59
2	41	46
3	42	89
4	99	12
5	21	58
6	72	62
7	32	47
8	38	58
9	46	4
10	17	18
11	51	16
12	57	3
13	82	67
14	87	38
15	81	24
16	62	33
17	44	67
18	98	38
19	71	98
20	40	11
21	80	54
22	44	13
23	12	62
24	33	39
25	84	41
26	85	72
27	6	13
28	36	80
29	33	11
30	46	45
31	59	51
32	0	40
33	31	71
34	25	46
35	83	71
36	49	18
37	70	86
38	22	5
39	9	21
40	10	16
41	97	63
42	73	56
43	16	22
44	57	8
45	99	100
46	96	92
47	67	47
48	64	78
49	0	0
50	58	81
51	66	68
52	75	17
53	67	51
54	43	46
55	18	64
56	81	81
57	31	55
58	44	100
59	8	83
60	18	15
61	22	37
62	55	58
63	90	81
64	65	36
65	12	0
66	89	97
67	88	14
68	66	81
69	76	59
70	100	86
71	13	93
72	60	20
73	61	22
74	15	79
75	88	4
76	22	21
77	69	41
78	89	65
79	89	92
80	19	92
81	54	31
82	62	86
83	92	99
84	78	75
85	29	38
86	36	18
87	45	79
88	64	5
89	88	79
90	57	6
91	41	60
92	75	35
93	37	48
94	20	73
95	5	80
96	46	17
97	42	68
98	73	83
99	2	79
100	66	53
101	87	28
102	49	72
103	45	56
104	12	3
105	43	63
106	94	35
107	28	88
108	83	56
109	51	6
110	22	85
111	59	14
112	65	69
113	22	4
114	74	63
115	19	75
116	92	60
117	40	90
118	91	21
119	21	24
120	27	67
121	84	21
122	2	62
123	89	94
124	59	76
125	65	83
126	23	43
127	47	27
128	2	1
129	66	45
130	66	40
131	22	76
132	16	32
133	4	95
134	65	78
135	58	51
136	37	45
137	99	20
138	11	22
139	42	46
140	18	76
141	59	58
142	3	31
143	44	19
144	85	53
145	74	15
146	6	71
147	69	34
148	7	96
149	24	34
150	28	96
