Traveling Repairman Problem (TRP) Instances based on uniform distribution. Designed by Amir Salehipour, University of Antwerp, 2006.
Number-of-machines: 150
Lowest range: 0
Highest range: 100

No.	x-Coor	y-Coor
0	59	15
1	44	43
2	5	33
3	96	60
4	62	54
5	3	87
6	72	58
7	63	61
8	73	34
9	47	9
10	10	18
11	93	31
12	4	41
13	76	43
14	27	61
15	27	91
16	83	9
17	6	85
18	5	25
19	6	62
20	0	14
21	94	15
22	44	3
23	59	17
24	50	21
25	83	72
26	18	83
27	99	97
28	94	8
29	51	6
30	41	45
31	27	78
32	39	39
33	73	78
34	47	16
35	58	20
36	14	6
37	4	36
38	84	98
39	50	56
40	81	35
41	62	38
42	20	50
43	52	65
44	35	49
45	34	55
46	56	36
47	62	90
48	36	97
49	89	20
50	61	33
51	96	31
52	41	48
53	7	53
54	12	5
55	73	90
56	54	40
57	14	39
58	50	40
59	11	90
60	89	0
61	39	75
62	47	42
63	33	47
64	39	20
65	75	72
66	85	93
67	90	7
68	69	97
69	56	32
70	52	79
71	93	48
72	10	42
73	51	70
74	46	68
75	59	43
76	71	40
77	58	15
78	87	62
79	70	85
80	64	81
81	28	65
82	56	7
83	40	75
84	41	51
85	82	6
86	32	62
87	5	72
88	40	86
89	59	92
90	47	36
91	11	7
92	50	86
93	62	92
94	56	85
95	30	56
96	81	97
97	26	93
98	17	72
99	73	79
100	52	48
101	94	74
102	80	88
103	29	25
104	92	58
105	4	33
106	97	39
107	8	85
108	49	99
109	97	85
110	36	91
111	99	27
112	11	26
113	24	15
114	12	79
115	44	78
116	51	69
117	78	99
118	31	84
119	16	79
120	65	86
121	31	86
122	43	63
123	18	92
124	42	76
125	90	43
126	11	49
127	92	81
128	32	63
129	54	57
130	90	8
131	37	46
132	39	32
133	100	11
134	21	65
135	44	26
136	10	36
137	62	9
138	34	84
139	41	61
140	57	59
141	45	76
142	69	22
143	51	17
144	73	48
145	29	11
146	2	31
147	64	73
148	71	99
149	2	4
150	90	36
