Traveling Repairman Problem (TRP) Instances based on uniform distribution. Designed by Amir Salehipour, University of Antwerp, 2006.
Number-of-machines: 150
Lowest range: 0
Highest range: 100

No.	x-Coor	y-Coor
0	19	73
1	35	18
2	97	26
3	24	68
4	0	41
5	77	29
6	45	64
7	2	60
8	45	49
9	15	58
10	38	32
11	3	8
12	64	64
13	56	71
14	8	41
15	79	95
16	76	42
17	97	80
18	15	27
19	69	71
20	51	93
21	35	7
22	50	50
23	4	5
24	73	8
25	93	13
26	48	45
27	49	93
28	5	42
29	53	89
30	15	46
31	37	29
32	76	70
33	8	12
34	72	67
35	27	42
36	75	99
37	19	55
38	98	42
39	73	92
40	62	38
41	97	72
42	4	36
43	2	29
44	83	42
45	78	36
46	3	13
47	10	17
48	11	11
49	33	43
50	2	67
51	60	19
52	83	51
53	71	76
54	7	16
55	8	42
56	66	0
57	67	37
58	31	60
59	26	48
60	23	18
61	98	35
62	25	98
63	51	27
64	98	34
65	91	44
66	20	13
67	35	31
68	12	61
69	83	13
70	71	12
71	13	70
72	68	73
73	99	47
74	30	36
75	87	76
76	76	38
77	33	50
78	17	26
79	16	19
80	86	23
81	52	28
82	14	58
83	19	97
84	28	55
85	3	50
86	63	37
87	95	81
88	78	47
89	39	85
90	81	48
91	56	27
92	24	85
93	56	85
94	91	84
95	62	42
96	48	79
97	41	45
98	56	20
99	84	28
100	27	75
101	30	13
102	34	61
103	65	71
104	37	32
105	90	73
106	43	48
107	5	6
108	74	59
109	95	85
110	36	28
111	52	38
112	88	17
113	35	88
114	91	82
115	5	24
116	31	76
117	19	65
118	14	23
119	35	24
120	10	50
121	4	74
122	52	52
123	11	10
124	63	76
125	29	36
126	21	77
127	49	37
128	37	68
129	65	91
130	46	92
131	60	77
132	90	33
133	76	14
134	10	25
135	20	18
136	93	41
137	90	91
138	22	42
139	54	26
140	55	65
141	92	63
142	92	18
143	22	62
144	54	81
145	15	28
146	23	66
147	29	68
148	84	35
149	59	5
150	6	36
