Traveling Repairman Problem (TRP) Instances based on uniform distribution. Designed by Amir Salehipour, University of Antwerp, 2006.
Number-of-machines: 150
Lowest range: 0
Highest range: 100

No.	x-Coor	y-Coor
0	56	24
1	30	12
2	20	8
3	40	18
4	23	68
5	76	3
6	59	46
7	76	12
8	95	14
9	72	36
10	13	88
11	72	63
12	90	66
13	35	85
14	85	34
15	90	19
16	77	94
17	41	54
18	56	70
19	85	56
20	99	44
21	0	63
22	17	66
23	34	95
24	24	13
25	37	2
26	17	22
27	77	90
28	94	80
29	86	40
30	27	91
31	65	63
32	96	8
33	1	1
34	13	53
35	27	20
36	40	99
37	75	6
38	21	56
39	48	13
40	52	18
41	75	66
42	79	23
43	56	74
44	81	79
45	84	52
46	4	14
47	26	12
48	14	91
49	64	17
50	30	57
51	91	65
52	7	68
53	24	84
54	40	40
55	74	21
56	30	0
57	3	97
58	19	60
59	23	3
60	16	92
61	66	33
62	13	43
63	68	5
64	34	56
65	14	78
66	3	24
67	77	9
68	70	73
69	1	67
70	93	80
71	44	45
72	13	17
73	70	79
74	6	45
75	69	27
76	67	38
77	0	7
78	98	65
79	64	49
80	64	7
81	60	76
82	80	34
83	67	37
84	97	31
85	84	37
86	55	83
87	72	71
88	60	20
89	50	13
90	66	30
91	61	66
92	6	27
93	79	16
94	61	3
95	64	16
96	12	40
97	43	19
98	61	11
99	19	1
100	61	46
101	83	94
102	51	92
103	47	56
104	32	49
105	46	15
106	76	9
107	49	3
108	9	61
109	27	18
110	55	23
111	100	43
112	93	42
113	29	30
114	1	18
115	67	17
116	40	15
117	35	53
118	62	92
119	38	19
120	94	36
121	89	15
122	67	13
123	56	86
124	52	30
125	93	86
126	85	30
127	76	33
128	22	88
129	13	50
130	7	57
131	28	65
132	11	24
133	4	45
134	21	11
135	91	47
136	14	2
137	39	62
138	21	17
139	87	30
140	16	17
141	56	8
142	13	71
143	80	54
144	18	45
145	19	33
146	38	73
147	93	94
148	59	51
149	83	17
150	14	15
