Traveling Repairman Problem (TRP) Instances based on uniform distribution. Designed by Amir Salehipour, University of Antwerp, 2006.
Number-of-machines: 150
Lowest range: 0
Highest range: 100

No.	x-Coor	y-Coor
0	56	50
1	65	100
2	90	74
3	86	12
4	37	42
5	62	27
6	32	50
7	51	66
8	57	34
9	29	98
10	84	24
11	41	38
12	64	13
13	4	3
14	85	69
15	76	72
16	7	77
17	56	44
18	90	25
19	29	65
20	41	20
21	30	5
22	78	67
23	29	62
24	45	75
25	11	73
26	78	35
27	74	9
28	51	30
29	89	28
30	5	25
31	60	75
32	87	97
33	42	92
34	7	42
35	19	32
36	33	44
37	36	43
38	30	14
39	71	2
40	86	98
41	31	89
42	90	73
43	87	59
44	43	2
45	100	8
46	56	95
47	70	2
48	94	35
49	65	47
50	56	6
51	42	85
52	23	2
53	40	85
54	80	43
55	44	12
56	29	76
57	93	57
58	11	87
59	53	92
60	55	11
61	12	46
62	58	52
63	11	61
64	31	12
65	92	28
66	4	38
67	59	60
68	29	74
69	30	91
70	70	49
71	92	82
72	29	73
73	29	4
74	86	70
75	25	77
76	3	31
77	27	58
78	80	9
79	67	24
80	3	37
81	22	70
82	74	99
83	12	58
84	68	29
85	21	37
86	98	65
87	40	68
88	43	44
89	1	71
90	13	53
91	33	50
92	7	29
93	75	80
94	45	21
95	0	32
96	17	9
97	78	22
98	39	91
99	20	49
100	62	26
101	60	16
102	14	65
103	87	91
104	30	34
105	98	18
106	42	8
107	84	11
108	91	58
109	16	61
110	32	83
111	51	88
112	86	20
113	14	50
114	27	56
115	80	65
116	35	18
117	18	33
118	21	66
119	14	40
120	53	79
121	37	17
122	78	49
123	65	25
124	80	66
125	35	65
126	68	30
127	37	62
128	24	50
129	10	37
130	19	78
131	67	5
132	17	45
133	96	13
134	76	22
135	77	68
136	79	6
137	63	59
138	78	28
139	41	26
140	5	89
141	48	73
142	37	38
143	55	90
144	49	71
145	78	79
146	48	81
147	35	34
148	36	39
149	22	93
150	88	31
