Traveling Repairman Problem (TRP) Instances based on uniform distribution. Designed by Amir Salehipour, University of Antwerp, 2006.
Number-of-machines: 150
Lowest range: 0
Highest range: 100

No.	x-Coor	y-Coor
0	96	53
1	5	75
2	42	1
3	37	56
4	55	15
5	38	88
6	53	65
7	95	79
8	30	36
9	91	20
10	77	41
11	84	82
12	73	0
13	88	55
14	0	65
15	7	10
16	63	21
17	34	47
18	55	49
19	0	32
20	68	57
21	65	68
22	83	83
23	35	18
24	23	85
25	13	14
26	24	90
27	43	76
28	8	48
29	83	73
30	97	50
31	46	49
32	56	54
33	45	55
34	16	85
35	3	85
36	58	44
37	32	91
38	0	6
39	69	54
40	87	21
41	57	86
42	7	23
43	64	44
44	41	39
45	37	38
46	76	16
47	60	4
48	81	58
49	38	22
50	79	74
51	71	64
52	4	59
53	22	33
54	95	84
55	66	3
56	7	24
57	12	91
58	83	1
59	87	93
60	78	76
61	72	12
62	79	61
63	84	97
64	97	83
65	92	39
66	100	73
67	58	31
68	42	22
69	95	39
70	61	61
71	25	93
72	16	12
73	47	52
74	7	77
75	79	43
76	82	0
77	87	20
78	52	72
79	79	64
80	15	18
81	63	61
82	37	31
83	47	67
84	59	96
85	90	17
86	97	69
87	73	70
88	3	45
89	7	58
90	41	95
91	36	32
92	67	94
93	59	55
94	44	27
95	37	60
96	1	93
97	87	9
98	53	85
99	48	66
100	97	84
101	23	42
102	3	32
103	65	95
104	10	24
105	15	62
106	49	87
107	82	12
108	99	80
109	46	75
110	8	95
111	76	53
112	72	80
113	74	68
114	13	65
115	97	38
116	48	29
117	90	56
118	82	64
119	82	46
120	32	90
121	74	84
122	98	78
123	71	52
124	100	23
125	80	2
126	98	35
127	43	29
128	100	88
129	18	92
130	86	90
131	63	10
132	60	14
133	63	63
134	42	69
135	36	14
136	15	24
137	63	8
138	57	83
139	81	34
140	42	26
141	73	26
142	74	98
143	13	86
144	8	71
145	86	98
146	43	70
147	39	22
148	33	65
149	93	35
150	92	43
