Traveling Repairman Problem (TRP) Instances based on uniform distribution. Designed by Amir Salehipour, University of Antwerp, 2006.
Number-of-machines: 150
Lowest range: 0
Highest range: 100

No.	x-Coor	y-Coor
0	4	16
1	83	23
2	87	81
3	76	12
4	36	34
5	95	84
6	34	0
7	90	75
8	52	96
9	97	76
10	92	35
11	36	78
12	62	95
13	33	83
14	66	94
15	95	42
16	94	89
17	27	59
18	16	45
19	38	44
20	62	80
21	21	19
22	78	34
23	59	93
24	52	71
25	22	93
26	5	68
27	36	64
28	18	79
29	65	42
30	20	57
31	97	93
32	87	3
33	84	37
34	81	22
35	1	40
36	84	72
37	3	99
38	55	66
39	29	6
40	61	37
41	31	4
42	11	1
43	88	26
44	46	40
45	73	46
46	19	45
47	33	7
48	1	34
49	58	70
50	66	80
51	93	46
52	88	76
53	71	59
54	84	68
55	16	96
56	60	74
57	3	90
58	86	34
59	21	5
60	49	1
61	14	50
62	21	13
63	69	10
64	81	70
65	6	10
66	37	49
67	43	100
68	90	73
69	7	75
70	61	75
71	37	35
72	58	79
73	73	77
74	83	33
75	64	33
76	55	1
77	98	51
78	61	78
79	75	18
80	100	16
81	38	54
82	37	28
83	83	27
84	32	58
85	47	64
86	61	88
87	13	84
88	92	65
89	27	29
90	33	26
91	53	34
92	20	94
93	86	85
94	53	24
95	22	41
96	60	93
97	17	34
98	85	79
99	49	48
100	85	45
101	81	83
102	37	74
103	69	98
104	29	61
105	5	51
106	48	11
107	25	20
108	30	50
109	95	32
110	89	3
111	87	76
112	90	38
113	61	27
114	81	31
115	80	69
116	49	60
117	51	30
118	20	67
119	31	19
120	62	10
121	100	88
122	13	48
123	20	95
124	98	54
125	93	9
126	39	28
127	47	12
128	49	0
129	38	48
130	2	79
131	18	91
132	50	47
133	52	45
134	17	64
135	30	83
136	12	73
137	59	27
138	96	65
139	80	54
140	65	7
141	3	75
142	50	81
143	86	29
144	22	50
145	72	55
146	2	82
147	7	2
148	45	64
149	33	6
150	17	29
