Traveling Repairman Problem (TRP) Instances based on uniform distribution. Designed by Amir Salehipour, University of Antwerp, 2006.
Number-of-machines: 50
Lowest range: 0
Highest range: 100

No.	x-Coor	y-Coor
0	61	34
1	74	43
2	24	6
3	59	29
4	3	74
5	89	91
6	16	87
7	66	16
8	58	28
9	73	12
10	6	24
11	7	100
12	97	24
13	8	57
14	55	15
15	66	4
16	10	97
17	70	63
18	71	69
19	2	92
20	86	54
21	29	33
22	74	27
23	88	53
24	49	51
25	27	33
26	16	100
27	7	96
28	67	80
29	3	94
30	63	7
31	22	70
32	15	73
33	88	26
34	50	41
35	93	79
36	2	18
37	65	58
38	81	34
39	71	25
40	68	82
41	85	69
42	9	43
43	48	51
44	31	53
45	50	51
46	66	45
47	65	7
48	5	95
49	57	75
50	63	45
