Traveling Repairman Problem (TRP) Instances based on uniform distribution. Designed by Amir Salehipour, University of Antwerp, 2006.
Number-of-machines: 50
Lowest range: 0
Highest range: 100

No.	x-Coor	y-Coor
0	60	92
1	80	45
2	69	81
3	13	1
4	71	51
5	19	26
6	26	38
7	76	49
8	86	12
9	68	31
10	8	38
11	21	38
12	89	96
13	50	41
14	24	7
15	9	63
16	45	41
17	48	21
18	36	76
19	95	4
20	84	57
21	37	22
22	69	46
23	43	76
24	41	97
25	84	83
26	91	59
27	4	94
28	67	33
29	3	56
30	44	85
31	60	47
32	94	50
33	85	36
34	54	20
35	22	93
36	70	52
37	76	10
38	84	98
39	1	55
40	52	79
41	26	14
42	66	16
43	35	42
44	61	37
45	1	100
46	86	69
47	79	68
48	6	41
49	54	26
50	36	99
