Traveling Repairman Problem (TRP) Instances based on uniform distribution. Designed by Amir Salehipour, University of Antwerp, 2006.
Number-of-machines: 50
Lowest range: 0
Highest range: 100

No.	x-Coor	y-Coor
0	67	22
1	17	36
2	66	74
3	20	16
4	42	35
5	43	6
6	67	47
7	38	57
8	24	87
9	39	22
10	40	92
11	44	27
12	9	85
13	3	28
14	8	60
15	14	26
16	6	54
17	87	84
18	68	51
19	80	46
20	68	56
21	48	90
22	95	89
23	22	5
24	80	17
25	67	37
26	18	3
27	14	96
28	16	63
29	33	56
30	51	23
31	38	49
32	51	72
33	85	87
34	94	88
35	62	3
36	41	45
37	22	59
38	90	70
39	74	96
40	67	74
41	67	86
42	49	1
43	86	60
44	32	37
45	4	65
46	32	23
47	95	33
48	36	0
49	67	2
50	98	47
