Traveling Repairman Problem (TRP) Instances based on uniform distribution. Designed by Amir Salehipour, University of Antwerp, 2006.
Number-of-machines: 50
Lowest range: 0
Highest range: 100

No.	x-Coor	y-Coor
0	93	92
1	45	74
2	46	46
3	81	58
4	57	6
5	77	85
6	15	71
7	78	39
8	50	61
9	59	37
10	47	71
11	33	7
12	62	43
13	84	5
14	53	85
15	83	86
16	13	97
17	73	46
18	18	12
19	3	49
20	94	30
21	85	58
22	7	58
23	50	84
24	62	11
25	94	59
26	48	6
27	70	75
28	96	98
29	30	67
30	76	90
31	68	94
32	26	67
33	73	2
34	29	83
35	37	7
36	14	59
37	23	99
38	21	5
39	55	91
40	99	41
41	19	28
42	66	28
43	40	64
44	13	71
45	31	33
46	73	13
47	70	25
48	46	88
49	9	80
50	94	43
