Traveling Repairman Problem (TRP) Instances based on uniform distribution. Designed by Amir Salehipour, University of Antwerp, 2006.
Number-of-machines: 50
Lowest range: 0
Highest range: 100

No.	x-Coor	y-Coor
0	85	87
1	92	2
2	66	51
3	37	67
4	34	62
5	38	27
6	67	12
7	93	22
8	8	27
9	89	27
10	42	64
11	85	48
12	82	55
13	25	62
14	99	22
15	73	53
16	85	19
17	37	28
18	56	24
19	64	64
20	87	40
21	88	62
22	10	30
23	3	56
24	41	42
25	40	72
26	70	42
27	32	71
28	98	26
29	39	68
30	40	24
31	11	69
32	75	52
33	71	16
34	77	47
35	95	80
36	93	32
37	67	95
38	9	38
39	81	70
40	73	43
41	85	72
42	9	47
43	17	23
44	95	45
45	46	91
46	38	20
47	65	34
48	20	13
49	34	68
50	49	93
