Traveling Repairman Problem (TRP) Instances based on uniform distribution. Designed by Amir Salehipour, University of Antwerp, 2006.
Number-of-machines: 50
Lowest range: 0
Highest range: 100

No.	x-Coor	y-Coor
0	7	86
1	94	29
2	1	33
3	16	21
4	28	55
5	37	18
6	79	76
7	32	12
8	12	93
9	59	28
10	84	78
11	10	7
12	76	29
13	35	40
14	53	88
15	27	17
16	73	44
17	99	19
18	85	35
19	28	99
20	32	57
21	88	90
22	6	19
23	58	88
24	56	22
25	39	31
26	7	19
27	38	46
28	88	39
29	64	69
30	32	10
31	15	15
32	34	83
33	69	99
34	40	91
35	74	92
36	52	33
37	53	10
38	18	29
39	9	12
40	0	28
41	56	23
42	71	16
43	55	40
44	55	20
45	78	46
46	56	32
47	89	85
48	80	59
49	57	34
50	98	30
