Traveling Repairman Problem (TRP) Instances based on uniform distribution. Designed by Amir Salehipour, University of Antwerp, 2006.
Number-of-machines: 50
Lowest range: 0
Highest range: 100

No.	x-Coor	y-Coor
0	94	22
1	82	3
2	3	69
3	49	97
4	72	91
5	67	91
6	57	11
7	33	37
8	100	72
9	87	74
10	91	36
11	69	31
12	10	99
13	53	72
14	70	53
15	2	27
16	87	6
17	93	28
18	16	74
19	81	33
20	61	62
21	36	28
22	20	56
23	27	95
24	51	21
25	74	46
26	29	58
27	71	97
28	84	84
29	71	95
30	87	8
31	50	65
32	67	69
33	46	89
34	41	84
35	69	88
36	26	2
37	10	21
38	16	2
39	17	58
40	6	15
41	74	57
42	37	28
43	59	4
44	34	52
45	12	29
46	31	90
47	81	62
48	46	3
49	91	58
50	84	12
