Traveling Repairman Problem (TRP) Instances based on uniform distribution. Designed by Amir Salehipour, University of Antwerp, 2006.
Number-of-machines: 50
Lowest range: 0
Highest range: 100

No.	x-Coor	y-Coor
0	30	92
1	15	41
2	64	90
3	93	93
4	54	55
5	49	99
6	38	37
7	98	63
8	1	18
9	32	69
10	65	67
11	93	69
12	81	64
13	88	63
14	49	61
15	58	90
16	5	29
17	96	98
18	85	86
19	30	98
20	9	42
21	57	82
22	10	46
23	53	4
24	30	88
25	32	8
26	18	38
27	97	4
28	55	67
29	38	64
30	33	31
31	34	51
32	24	79
33	7	52
34	49	48
35	82	24
36	2	15
37	11	21
38	27	69
39	6	22
40	8	65
41	44	15
42	63	39
43	84	65
44	12	30
45	69	27
46	8	93
47	38	11
48	89	56
49	33	77
50	59	93
