Traveling Repairman Problem (TRP) Instances based on uniform distribution. Designed by Amir Salehipour, University of Antwerp, 2006.
Number-of-machines: 50
Lowest range: 0
Highest range: 100

No.	x-Coor	y-Coor
0	17	70
1	85	59
2	7	35
3	43	70
4	100	35
5	23	29
6	95	29
7	39	86
8	17	44
9	52	75
10	67	39
11	46	4
12	90	12
13	76	23
14	46	9
15	95	48
16	97	55
17	22	82
18	10	78
19	42	24
20	85	31
21	91	15
22	93	87
23	48	92
24	55	14
25	58	17
26	38	3
27	15	50
28	95	64
29	43	12
30	25	48
31	85	39
32	90	21
33	46	52
34	55	48
35	4	47
36	87	6
37	34	37
38	94	91
39	48	40
40	20	34
41	7	49
42	87	94
43	10	90
44	4	41
45	8	87
46	26	92
47	50	34
48	87	26
49	11	28
50	89	29
