Traveling Repairman Problem (TRP) Instances based on uniform distribution. Designed by Amir Salehipour, University of Antwerp, 2006.
Number-of-machines: 50
Lowest range: 0
Highest range: 100

No.	x-Coor	y-Coor
0	9	27
1	68	99
2	62	95
3	33	67
4	84	18
5	74	50
6	87	30
7	58	10
8	67	38
9	1	23
10	60	95
11	27	33
12	42	100
13	17	4
14	38	74
15	49	29
16	51	4
17	31	27
18	48	86
19	31	70
20	18	68
21	17	86
22	52	24
23	84	74
24	40	62
25	9	64
26	59	90
27	95	88
28	31	53
29	51	67
30	14	53
31	65	88
32	40	72
33	18	84
34	34	17
35	4	83
36	27	85
37	89	44
38	21	99
39	89	38
40	96	80
41	91	99
42	27	26
43	92	5
44	1	65
45	1	8
46	91	35
47	57	71
48	3	79
49	15	43
50	25	92
